"group","Date","mean","max","min","sd","cv","n","site","category","method","length"
0,2008-07-11,25.3376811594203,26.5666666666667,24.1666666666667,NA,NA,NA,NA,"7&Under","imputeTS",7
0,2008-07-12,25.3376811594203,26.5666666666667,24.1666666666667,NA,NA,NA,NA,"7&Under","imputeTS",7
0,2008-07-13,25.1715838509317,26.4285714285714,24.0571428571429,NA,NA,NA,NA,"7&Under","imputeTS",7
0,2008-07-14,24.9890338164251,26.2133333333333,23.8933333333333,NA,NA,NA,NA,"7&Under","imputeTS",7
0,2008-07-15,24.9232585320243,26.1838709677419,23.8032258064516,NA,NA,NA,NA,"7&Under","imputeTS",7
0,2008-07-16,24.9133655394525,26.1873015873016,23.7888888888889,NA,NA,NA,NA,"7&Under","imputeTS",7
0,2008-07-17,24.9105043934726,26.1905511811024,23.7850393700787,NA,NA,NA,NA,"7&Under","imputeTS",7
NA,2008-07-18,25.3565217391304,26.8,24.1,1.06933542954003,4.21720076807626,23,"LIS","data","Pien_2020",NA
NA,2008-07-19,25.3,26.1,24.3,0.605769363486741,2.39434531022427,24,"LIS","data","Pien_2020",NA
NA,2008-07-20,24.175,25.6,23.4,0.540732192816209,2.23674123191813,24,"LIS","data","Pien_2020",NA
NA,2008-07-21,22.4333333333333,23.2,21.6,0.424946714477153,1.89426470049251,24,"LIS","data","Pien_2020",NA
NA,2008-07-22,22.95,25.3,21.1,1.43466402672027,6.25125937568745,24,"LIS","data","Pien_2020",NA
NA,2008-07-23,24.3,26.4,22.9,1.1217222782691,4.6161410628358,24,"LIS","data","Pien_2020",NA
NA,2008-07-24,24.55,26.6,23.3,1.15946014424255,4.72285191137495,24,"LIS","data","Pien_2020",NA
NA,2008-07-25,24.6375,26.4,23.8,1.05616718867553,4.28682775718127,24,"LIS","data","Pien_2020",NA
NA,2008-07-26,25.0916666666667,27.5,23.9,1.32399811725423,5.27664477152136,24,"LIS","data","Pien_2020",NA
NA,2008-07-27,24.2916666666667,25.2,23.3,0.620600457247843,2.55478747409061,24,"LIS","data","Pien_2020",NA
NA,2008-07-28,23.8541666666667,25.4,22.8,0.80756163671973,3.38541122817005,24,"LIS","data","Pien_2020",NA
NA,2008-07-29,23.7,24.8,22.8,0.634514535414417,2.67727652073594,24,"LIS","data","Pien_2020",NA
NA,2008-07-30,24.2708333333333,26.2,22.9,1.12190798920049,4.62245351773592,24,"LIS","data","Pien_2020",NA
NA,2008-07-31,24.1708333333333,25.2,23.2,0.672101937575509,2.78063204651133,24,"LIS","data","Pien_2020",NA
NA,2008-08-01,24.3791666666667,26.1,23.2,0.93156211334215,3.82114009916452,24,"LIS","data","Pien_2020",NA
NA,2008-08-02,25.075,26.4,23.8,0.95973275265656,3.82744866463234,24,"LIS","data","Pien_2020",NA
NA,2008-08-03,24.6458333333333,25.6,23.6,0.664620955502272,2.69668688623069,24,"LIS","data","Pien_2020",NA
NA,2008-08-04,24.2583333333333,25.4,23.1,0.746537902975937,3.07744927368988,24,"LIS","data","Pien_2020",NA
NA,2008-08-05,24.1583333333333,25.1,23.1,0.605709549182621,2.507248910035,24,"LIS","data","Pien_2020",NA
NA,2008-08-06,24.1166666666667,25.8,22.8,0.924387772324574,3.83298316098649,24,"LIS","data","Pien_2020",NA
NA,2008-08-07,23.8708333333333,24.6,23.1,0.499981883729772,2.09453049563877,24,"LIS","data","Pien_2020",NA
NA,2008-08-08,22.9958333333333,23.7,22.3,0.425777209211646,1.85154068147844,24,"LIS","data","Pien_2020",NA
NA,2008-08-09,22.8291666666667,24.4,21.7,0.942466314317487,4.12834304501181,24,"LIS","data","Pien_2020",NA
NA,2008-08-10,22.925,24.6,22.2,0.651586692153319,2.84225383709191,24,"LIS","data","Pien_2020",NA
NA,2008-08-11,23.9833333333333,26.9,22.9,1.1612087655118,4.84173217030634,24,"LIS","data","Pien_2020",NA
NA,2008-08-12,24.1583333333333,25.4,23.1,0.753494275484828,3.11898285816417,24,"LIS","data","Pien_2020",NA
NA,2008-08-13,24.9739130434783,26.9,24.2,0.621740512450439,2.48955985138581,23,"LIS","data","Pien_2020",NA
NA,2008-08-14,25.6291666666667,27.5,24,0.790970326858735,3.0862116476361,24,"LIS","data","Pien_2020",NA
NA,2008-08-15,25.5125,27.2,24.1,0.780920582723839,3.06093320028942,24,"LIS","data","Pien_2020",NA
NA,2008-08-16,25.375,26.2,24.3,0.52024241840996,2.05021642723137,24,"LIS","data","Pien_2020",NA
NA,2008-08-17,24.4458333333333,25.2,24.1,0.250181093830339,1.02340996283077,24,"LIS","data","Pien_2020",NA
NA,2008-08-18,23.2458333333333,24,22.4,0.379907502090875,1.63430364763954,24,"LIS","data","Pien_2020",NA
NA,2008-08-19,22.8041666666667,23.7,21.7,0.623091288354434,2.73235719358787,24,"LIS","data","Pien_2020",NA
NA,2008-08-20,23.4375,24.8,22.3,0.81817001528597,3.4908587318868,24,"LIS","data","Pien_2020",NA
NA,2008-08-21,24.4333333333333,26.1,23.6,0.769904944255072,3.15104342805623,24,"LIS","data","Pien_2020",NA
NA,2008-08-22,24.6416666666667,26,23.8,0.651364231685192,2.64334486987565,24,"LIS","data","Pien_2020",NA
NA,2008-08-23,24.4583333333333,25.4,24,0.409577371431095,1.67459231930942,24,"LIS","data","Pien_2020",NA
NA,2008-08-24,24.5041666666667,25.8,23.9,0.471334061045295,1.92348537070006,24,"LIS","data","Pien_2020",NA
NA,2008-08-25,24.4583333333333,25.9,23.9,0.548449725543987,2.24238388638087,24,"LIS","data","Pien_2020",NA
NA,2008-08-26,24.5416666666667,26.2,23.4,0.9112421845155,3.71304115931613,24,"LIS","data","Pien_2020",NA
NA,2008-08-27,25.3208333333333,26.9,23.9,1.09503987089082,4.32465968428166,24,"LIS","data","Pien_2020",NA
NA,2008-08-28,25.8333333333333,26.8,24.8,0.739956912180742,2.86434933747384,24,"LIS","data","Pien_2020",NA
NA,2008-08-29,26.3583333333333,27.7,25.5,0.684560580522861,2.59713151004563,24,"LIS","data","Pien_2020",NA
NA,2008-08-30,25.8,26.3,25.3,0.323029141234899,1.25205093501899,24,"LIS","data","Pien_2020",NA
NA,2008-08-31,24.4083333333333,25.2,23.9,0.343785406608689,1.40847554773106,24,"LIS","data","Pien_2020",NA
NA,2008-09-01,22.95,24.3,22.4,0.513301335347538,2.23660712569733,24,"LIS","data","Pien_2020",NA
NA,2008-09-02,22.325,23.7,21.4,0.648912133128777,2.90666129061042,24,"LIS","data","Pien_2020",NA
NA,2008-09-03,23.35,26,22.3,1.13213918333162,4.84856181298337,24,"LIS","data","Pien_2020",NA
NA,2008-09-04,24.2125,25.9,23.4,0.846636567991762,3.49669207224269,24,"LIS","data","Pien_2020",NA
NA,2008-09-05,24.6541666666667,26.2,23.7,0.749480496405846,3.03997497274638,24,"LIS","data","Pien_2020",NA
NA,2008-09-06,25.0708333333333,25.9,24.2,0.537691657774769,2.14469000940576,24,"LIS","data","Pien_2020",NA
NA,2008-09-07,24.3791666666667,25.4,23.4,0.63791724055484,2.61664908106583,24,"LIS","data","Pien_2020",NA
NA,2008-09-08,23.9708333333333,25,23.1,0.510310363079829,2.12888036049294,24,"LIS","data","Pien_2020",NA
NA,2008-09-09,23.1708333333333,24,22.6,0.410174052839997,1.77021709551518,24,"LIS","data","Pien_2020",NA
NA,2008-09-10,22.6125,24.3,21.8,0.581835551247646,2.57307043116704,24,"LIS","data","Pien_2020",NA
NA,2008-09-11,22.7,23.9,22.1,0.497821340398864,2.1930455524179,24,"LIS","data","Pien_2020",NA
NA,2008-09-12,22.3708333333333,23.6,21.8,0.463895759155351,2.07366329292762,24,"LIS","data","Pien_2020",NA
NA,2008-09-13,21.9333333333333,23.1,21.2,0.505333868685426,2.30395380859617,24,"LIS","data","Pien_2020",NA
NA,2008-09-14,21.6833333333333,22.9,20.7,0.7221144475513,3.33027416241952,24,"LIS","data","Pien_2020",NA
NA,2008-09-15,21.9708333333333,23.3,21.3,0.574440496533776,2.61455943804487,24,"LIS","data","Pien_2020",NA
NA,2008-09-16,21.4541666666667,22.1,20.8,0.343864440765818,1.60278628440078,24,"LIS","data","Pien_2020",NA
NA,2008-09-17,20.825,21.2,20.4,0.247157756345495,1.18683196324368,24,"LIS","data","Pien_2020",NA
NA,2008-09-18,20.5333333333333,21.3,20,0.385234729874461,1.87614316497303,24,"LIS","data","Pien_2020",NA
NA,2008-09-19,20.2458333333333,20.9,19.6,0.383325456755877,1.89335479772403,24,"LIS","data","Pien_2020",NA
NA,2008-09-20,20.6333333333333,21.4,20.1,0.38069349381344,1.84504116549325,24,"LIS","data","Pien_2020",NA
NA,2008-09-21,20.7625,21.3,20.2,0.351162665144381,1.69133131917823,24,"LIS","data","Pien_2020",NA
NA,2008-09-22,21.1041666666667,21.7,20.4,0.460131518690856,2.18028755154601,24,"LIS","data","Pien_2020",NA
NA,2008-09-23,21.7875,23.4,20.7,1.09913503541965,5.0447964907385,24,"LIS","data","Pien_2020",NA
NA,2008-09-24,21.9791666666667,22.7,21.4,0.374141529448377,1.70225529985992,24,"LIS","data","Pien_2020",NA
NA,2008-09-25,22,23.1,21.1,0.620658836482933,2.82117652946788,24,"LIS","data","Pien_2020",NA
NA,2008-09-26,22.4541666666667,23.6,21.4,0.645370919075539,2.87416998660474,24,"LIS","data","Pien_2020",NA
NA,2008-09-27,22.5291666666667,23.1,21.8,0.392848202420385,1.74373161791922,24,"LIS","data","Pien_2020",NA
NA,2008-09-28,22.8208333333333,24,22,0.567204561417443,2.48546822603955,24,"LIS","data","Pien_2020",NA
NA,2008-09-29,22.6791666666667,23.4,22.2,0.397797377597174,1.75402113950619,24,"LIS","data","Pien_2020",NA
NA,2008-09-30,22.1875,23.4,21.5,0.561297022819547,2.52978939862331,24,"LIS","data","Pien_2020",NA
NA,2008-10-01,22.0916666666667,23.3,21.3,0.560990325163934,2.53937529308458,24,"LIS","data","Pien_2020",NA
NA,2008-10-02,22.2416666666667,23,21.4,0.431293974863576,1.93912615150353,24,"LIS","data","Pien_2020",NA
NA,2008-10-03,21.5916666666667,22.2,21.3,0.258619523568919,1.19777471355732,24,"LIS","data","Pien_2020",NA
NA,2008-10-04,21.3166666666667,21.7,20.8,0.268112025039935,1.25775774060954,24,"LIS","data","Pien_2020",NA
NA,2008-10-05,20.7666666666667,21.4,20.3,0.335788062903382,1.61695696422174,24,"LIS","data","Pien_2020",NA
NA,2008-10-06,20.375,21.1,20,0.299637462103209,1.470613310936,24,"LIS","data","Pien_2020",NA
NA,2008-10-07,20.4958333333333,21,20.2,0.229326360696159,1.11889259132096,24,"LIS","data","Pien_2020",NA
NA,2008-10-08,20.6291666666667,21.2,20.1,0.30141574158521,1.46111448152798,24,"LIS","data","Pien_2020",NA
NA,2008-10-09,19.7791666666667,20.6,18.9,0.439346517362822,2.22125898814151,24,"LIS","data","Pien_2020",NA
NA,2008-10-10,17.2833333333333,18.8,16.3,0.612668196367805,3.54484973790437,24,"LIS","data","Pien_2020",NA
NA,2008-10-11,15.3875,16.2,14.8,0.369856023691476,2.40361347646775,24,"LIS","data","Pien_2020",NA
NA,2008-10-12,14.6,15,13.9,0.352629871234637,2.4152730906482,24,"LIS","data","Pien_2020",NA
NA,2008-10-13,14.75,15.9,13.9,0.704642987001527,4.77724058984086,24,"LIS","data","Pien_2020",NA
NA,2008-10-14,15.3791666666667,16.1,14.8,0.382189534890361,2.48511212066341,24,"LIS","data","Pien_2020",NA
NA,2008-10-15,15.7875,16.9,15.2,0.633357169650606,4.01176354489695,24,"LIS","data","Pien_2020",NA
NA,2008-10-16,16.4,17.4,16,0.379931343912234,2.31665453605021,24,"LIS","data","Pien_2020",NA
NA,2008-10-17,16.4666666666667,16.8,16.1,0.203590951081621,1.23638229401794,24,"LIS","data","Pien_2020",NA
NA,2008-10-18,16.7083333333333,17.9,16.2,0.467106418064558,2.79564938492503,24,"LIS","data","Pien_2020",NA
NA,2008-10-19,16.6166666666667,17.9,16.2,0.475181124887421,2.85966574656422,24,"LIS","data","Pien_2020",NA
NA,2008-10-20,16.5625,18.3,15.9,0.758609998902455,4.58028678582614,24,"LIS","data","Pien_2020",NA
NA,2008-10-21,16.2125,16.6,15.8,0.250759715230753,1.54670603072169,24,"LIS","data","Pien_2020",NA
NA,2008-10-22,16.1375,16.4,15.9,0.168915981173044,1.04672955025898,24,"LIS","data","Pien_2020",NA
NA,2008-10-23,16.4041666666667,17.3,15.8,0.435869113448029,2.65706342970604,24,"LIS","data","Pien_2020",NA
NA,2008-10-24,16.6666666666667,17.4,16.2,0.372613177048457,2.23567906229074,24,"LIS","data","Pien_2020",NA
NA,2008-10-25,17.0875,18,16.6,0.449456193154814,2.6303215400428,24,"LIS","data","Pien_2020",NA
NA,2008-10-26,17.4041666666667,18.2,17,0.404839384862975,2.32610611364889,24,"LIS","data","Pien_2020",NA
NA,2008-10-27,17.5541666666667,18.1,17.2,0.299244217069061,1.70469053160633,24,"LIS","data","Pien_2020",NA
NA,2008-10-28,17.5208333333333,18.1,17.2,0.273430965242825,1.56060479567843,24,"LIS","data","Pien_2020",NA
NA,2008-10-29,17.4291666666667,17.9,17.1,0.229326360696159,1.31576205037242,24,"LIS","data","Pien_2020",NA
NA,2008-10-30,17.0291666666667,17.3,16.9,0.133446509937476,0.783634998409452,24,"LIS","data","Pien_2020",NA
NA,2008-10-31,16.9416666666667,17.4,16.7,0.216527268423666,1.27807536698672,24,"LIS","data","Pien_2020",NA
NA,2008-11-01,16.925,17.1,16.8,0.0944089163069936,0.557807481872931,24,"LIS","data","Pien_2020",NA
NA,2008-11-02,16.75,17.1,16.4,0.214678728619626,1.28166405146046,24,"LIS","data","Pien_2020",NA
NA,2008-11-03,16.3166666666667,16.7,16,0.163299316185545,1.00081296947219,24,"LIS","data","Pien_2020",NA
NA,2008-11-04,15.9,16.3,15.3,0.311448230047949,1.95879389967263,21,"LIS","data","Pien_2020",NA
NA,2008-11-05,15.3125,15.7,15,0.170198094302926,1.11149775871299,24,"LIS","data","Pien_2020",NA
NA,2008-11-06,15.1375,15.5,14.7,0.241034906366187,1.59230326253468,24,"LIS","data","Pien_2020",NA
NA,2008-11-07,15.2833333333333,16.2,14.7,0.486036916353039,3.18017611572327,24,"LIS","data","Pien_2020",NA
NA,2008-11-08,15.0375,15.3,14.8,0.178915816978872,1.18979761914462,24,"LIS","data","Pien_2020",NA
NA,2008-11-09,14.925,15.4,14.6,0.232659482468712,1.55885750397797,24,"LIS","data","Pien_2020",NA
NA,2008-11-10,14.8708333333333,15.3,14.6,0.236788598922563,1.59230215022177,24,"LIS","data","Pien_2020",NA
NA,2008-11-11,14.9166666666667,15.4,14.6,0.253096762157268,1.69673807032806,24,"LIS","data","Pien_2020",NA
NA,2008-11-12,15.1166666666667,15.8,14.6,0.374939608663752,2.48030612125966,24,"LIS","data","Pien_2020",NA
NA,2008-11-13,15.2166666666667,15.8,14.7,0.434057366141216,2.85251281144282,24,"LIS","data","Pien_2020",NA
NA,2008-11-14,15.75,16.3,15.3,0.348911350395459,2.21531016124101,24,"LIS","data","Pien_2020",NA
NA,2008-11-15,15.7833333333333,16.1,15.4,0.259877340074232,1.64653013774593,24,"LIS","data","Pien_2020",NA
NA,2008-11-16,16.0458333333333,16.9,15.6,0.38783587594067,2.41705038238797,24,"LIS","data","Pien_2020",NA
NA,2008-11-17,16.2041666666667,16.7,15.9,0.274224862771994,1.69231080136998,24,"LIS","data","Pien_2020",NA
NA,2008-11-18,16.2916666666667,17.1,15.7,0.474494391469733,2.91249754354823,24,"LIS","data","Pien_2020",NA
NA,2008-11-19,15.75,16.3,15.4,0.30645235107315,1.94572921316285,24,"LIS","data","Pien_2020",NA
NA,2008-11-20,15.3958333333333,15.8,15.1,0.225502659131466,1.4646992744669,24,"LIS","data","Pien_2020",NA
NA,2008-11-21,14.8,15.1,14.5,0.20216222500109,1.36596097973709,24,"LIS","data","Pien_2020",NA
NA,2008-11-22,14.5791666666667,15,14.3,0.179320375589193,1.22997685457006,24,"LIS","data","Pien_2020",NA
NA,2008-11-23,14.1166666666667,14.3,13.9,0.143456300471354,1.01621936579472,24,"LIS","data","Pien_2020",NA
NA,2008-11-24,13.95,14.2,13.6,0.2,1.4336917562724,24,"LIS","data","Pien_2020",NA
NA,2008-11-25,13.7791666666667,13.9,13.7,0.0508977377704057,0.369381828391212,24,"LIS","data","Pien_2020",NA
NA,2008-11-26,13.5833333333333,13.8,13.4,0.10494995356656,0.772637694968543,24,"LIS","data","Pien_2020",NA
NA,2008-11-27,13.4541666666667,13.9,13.1,0.235868730379876,1.7531277575463,24,"LIS","data","Pien_2020",NA
NA,2008-11-28,13.0375,13.3,12.9,0.124455335099716,0.954595091848251,24,"LIS","data","Pien_2020",NA
NA,2008-11-29,12.8333333333333,13.2,12.6,0.16061476099436,1.25154359216384,24,"LIS","data","Pien_2020",NA
NA,2008-11-30,12.7333333333333,13.3,12.3,0.352218640924203,2.76611498108013,24,"LIS","data","Pien_2020",NA
NA,2008-12-01,12.6,12.9,12.4,0.144463023702923,1.14653193415018,24,"LIS","data","Pien_2020",NA
NA,2008-12-02,12.2916666666667,12.7,11.8,0.250072453269163,2.03448775541014,24,"LIS","data","Pien_2020",NA
NA,2008-12-03,11.9875,12.2,11.8,0.167624061778005,1.39832376874248,24,"LIS","data","Pien_2020",NA
NA,2008-12-04,11.5541666666667,11.8,11.3,0.158742796253306,1.37390086912346,24,"LIS","data","Pien_2020",NA
NA,2008-12-05,11.0583333333333,11.4,10.8,0.161290088826385,1.4585388590178,24,"LIS","data","Pien_2020",NA
NA,2008-12-06,10.6291666666667,10.9,10.5,0.123285341230492,1.15987776931862,24,"LIS","data","Pien_2020",NA
NA,2008-12-07,10.225,10.5,10.1,0.103209369308428,1.0093825849235,24,"LIS","data","Pien_2020",NA
NA,2008-12-08,9.79166666666667,10.1,9.5,0.131601066028016,1.34401088709463,24,"LIS","data","Pien_2020",NA
NA,2008-12-09,9.275,9.4,9.1,0.0896854406292886,0.966958928617666,24,"LIS","data","Pien_2020",NA
NA,2008-12-10,9.1875,9.6,8.9,0.182524566541889,1.98666194875525,24,"LIS","data","Pien_2020",NA
NA,2008-12-11,9.0875,9.7,8.8,0.234636629335845,2.58197116188,24,"LIS","data","Pien_2020",NA
NA,2008-12-12,9.17083333333333,9.5,8.9,0.205318769481627,2.23882347458384,24,"LIS","data","Pien_2020",NA
NA,2008-12-13,9.32083333333333,9.6,9.1,0.144400309124885,1.54922101877391,24,"LIS","data","Pien_2020",NA
NA,2008-12-14,8.69166666666667,9.2,8.4,0.190916933147164,2.19655148395587,24,"LIS","data","Pien_2020",NA
NA,2008-12-15,8.32083333333333,8.5,8.1,0.117876747224514,1.41664593559756,24,"LIS","data","Pien_2020",NA
NA,2008-12-16,7.825,8.1,7.4,0.164845118348947,2.10664687985874,24,"LIS","data","Pien_2020",NA
NA,2008-12-17,7.10416666666667,7.4,6.7,0.196666052565978,2.76831980151523,24,"LIS","data","Pien_2020",NA
NA,2008-12-18,6.51666666666667,6.7,6.3,0.116718415024353,1.79107542236859,24,"LIS","data","Pien_2020",NA
NA,2008-12-19,6.75833333333333,7.1,6.4,0.276494620856028,4.09116578331977,24,"LIS","data","Pien_2020",NA
NA,2008-12-20,6.93333333333333,7.1,6.7,0.168540194320077,2.4308681873088,24,"LIS","data","Pien_2020",NA
NA,2008-12-21,7.14166666666667,7.2,7.1,0.0503610155185338,0.705171745883787,24,"LIS","data","Pien_2020",NA
NA,2008-12-22,7.25833333333333,7.6,7,0.208340579584125,2.87036389782951,24,"LIS","data","Pien_2020",NA
NA,2008-12-23,7.26666666666667,7.4,7.1,0.109014026487487,1.50019302505716,24,"LIS","data","Pien_2020",NA
NA,2008-12-24,7.41666666666667,7.5,7.2,0.0916831342257085,1.23617709068371,24,"LIS","data","Pien_2020",NA
NA,2008-12-25,7.85416666666667,8.2,7.5,0.232152810743768,2.95579175482782,24,"LIS","data","Pien_2020",NA
NA,2008-12-26,7.79583333333333,7.9,7.6,0.0999093792292348,1.28157407883572,24,"LIS","data","Pien_2020",NA
NA,2008-12-27,7.625,7.7,7.5,0.0531609533071197,0.697192830257307,24,"LIS","data","Pien_2020",NA
NA,2008-12-28,7.94166666666667,8.3,7.5,0.316113169975381,3.98043865656303,24,"LIS","data","Pien_2020",NA
NA,2008-12-29,8.475,8.8,8.1,0.295252287109649,3.48380279775397,24,"LIS","data","Pien_2020",NA
NA,2008-12-30,8.6875,8.9,8.5,0.126189987889207,1.45254662318512,24,"LIS","data","Pien_2020",NA
NA,2008-12-31,8.57916666666667,8.7,8.4,0.0977092700273382,1.138913298036,24,"LIS","data","Pien_2020",NA
NA,2009-01-01,8.35416666666667,8.4,8.3,0.050897737770405,0.609249728922553,24,"LIS","data","Pien_2020",NA
NA,2009-01-02,8.32916666666667,8.4,8.2,0.0750603621828095,0.901174933660544,24,"LIS","data","Pien_2020",NA
NA,2009-01-03,8.1625,8.4,7.9,0.137722152554874,1.68725454891116,24,"LIS","data","Pien_2020",NA
NA,2009-01-04,7.72916666666667,7.9,7.6,0.0858672720295522,1.11095122841469,24,"LIS","data","Pien_2020",NA
NA,2009-01-05,7.55416666666667,7.7,7.4,0.0883627241233129,1.16972166517348,24,"LIS","data","Pien_2020",NA
NA,2009-01-06,7.72083333333333,8.1,7.4,0.281269121733225,3.64298916438068,24,"LIS","data","Pien_2020",NA
NA,2009-01-07,7.68333333333333,7.8,7.6,0.0564659702573281,0.73491501419516,24,"LIS","data","Pien_2020",NA
NA,2009-01-08,7.68333333333333,7.8,7.5,0.10494995356656,1.3659429965279,24,"LIS","data","Pien_2020",NA
NA,2009-01-09,7.51666666666667,7.9,7.2,0.220013174836075,2.92700454327372,24,"LIS","data","Pien_2020",NA
NA,2009-01-10,7.525,7.9,7.2,0.215184450707032,2.85959402932932,24,"LIS","data","Pien_2020",NA
NA,2009-01-11,7.53333333333333,7.9,7.2,0.249637418228338,3.31377103842927,24,"LIS","data","Pien_2020",NA
NA,2009-01-12,7.78333333333333,8.4,7.2,0.473347621748005,6.08155402674097,24,"LIS","data","Pien_2020",NA
NA,2009-01-13,8.5125,9.2,7.9,0.504167415258757,5.92267154488995,24,"LIS","data","Pien_2020",NA
NA,2009-01-14,9.1,9.7,8.6,0.407537674972191,4.47843598870539,24,"LIS","data","Pien_2020",NA
NA,2009-01-15,9.39583333333333,9.9,8.9,0.34950793567736,3.71981838414928,24,"LIS","data","Pien_2020",NA
NA,2009-01-16,9.66666666666667,10.2,9.2,0.36315844747302,3.75681152558297,24,"LIS","data","Pien_2020",NA
NA,2009-01-17,9.9,10.3,9.5,0.275049402677126,2.77827679471844,24,"LIS","data","Pien_2020",NA
NA,2009-01-18,9.95,10.4,9.5,0.305030290726789,3.0656310625808,24,"LIS","data","Pien_2020",NA
NA,2009-01-19,10.1041666666667,10.5,9.7,0.280495162581967,2.77603459874936,24,"LIS","data","Pien_2020",NA
NA,2009-01-20,10.2166666666667,10.6,9.8,0.249637418228338,2.44343313110934,24,"LIS","data","Pien_2020",NA
NA,2009-01-21,10.3,10.5,10.2,0.0884651736929386,0.858885181484841,24,"LIS","data","Pien_2020",NA
NA,2009-01-22,10.5083333333333,10.8,10.3,0.155805527240982,1.48268542973179,24,"LIS","data","Pien_2020",NA
NA,2009-01-23,10.9238095238095,11.1,10.7,0.154611648670991,1.41536382828718,21,"LIS","data","Pien_2020",NA
1,2009-01-24,10.6901911027569,10.9552631578947,10.4410526315789,NA,NA,NA,NA,"7&Under","imputeTS",2
1,2009-01-25,10.7330231829574,11.0294736842105,10.4610526315789,NA,NA,NA,NA,"7&Under","imputeTS",2
NA,2009-01-26,11.2875,11.6,11,0.203100960115899,1.79934405418294,8,"LIS","data","Pien_2020",NA
NA,2009-01-27,10.4333333333333,10.8,10.1,0.168540194320077,1.61540122351511,24,"LIS","data","Pien_2020",NA
NA,2009-01-28,10.0208333333333,10.3,9.8,0.141357292199486,1.41063410095121,24,"LIS","data","Pien_2020",NA
NA,2009-01-29,10.0333333333333,10.4,9.7,0.246129458100666,2.453117522598,24,"LIS","data","Pien_2020",NA
NA,2009-01-30,10.2208333333333,10.6,9.9,0.253633022583668,2.48152977660336,24,"LIS","data","Pien_2020",NA
NA,2009-01-31,10.1208333333333,10.4,9.9,0.174403746137136,1.72321527677697,24,"LIS","data","Pien_2020",NA
NA,2009-02-01,10.1625,10.6,9.7,0.28713350931912,2.82542198592,24,"LIS","data","Pien_2020",NA
NA,2009-02-02,10.5875,11.1,10.1,0.380288791864014,3.59186580272977,24,"LIS","data","Pien_2020",NA
NA,2009-02-03,11.0541666666667,11.6,10.6,0.378761329767885,3.42641233110789,24,"LIS","data","Pien_2020",NA
NA,2009-02-04,11.3958333333333,11.7,11,0.233087344454665,2.04537340654916,24,"LIS","data","Pien_2020",NA
NA,2009-02-05,11.6958333333333,11.9,11.4,0.187614699217089,1.60411570402926,24,"LIS","data","Pien_2020",NA
NA,2009-02-06,12.075,12.3,11.8,0.172576385104255,1.42920401742654,24,"LIS","data","Pien_2020",NA
NA,2009-02-07,12.0583333333333,12.3,11.8,0.152989532653215,1.26874526042749,24,"LIS","data","Pien_2020",NA
NA,2009-02-08,11.7041666666667,12,11.4,0.15736738147921,1.34454152919225,24,"LIS","data","Pien_2020",NA
NA,2009-02-09,11.4583333333333,11.8,11.1,0.233901998553959,2.04132653283455,24,"LIS","data","Pien_2020",NA
2,2009-02-10,11.0415846456693,11.2818897637795,10.7307086614173,NA,NA,NA,NA,"7&Under","imputeTS",1
NA,2009-02-11,10.7583333333333,10.9,10.4,0.14116492564332,1.31214493239337,24,"LIS","data","Pien_2020",NA
NA,2009-02-12,10.2958333333333,10.5,10.1,0.119706767331374,1.1626719611303,24,"LIS","data","Pien_2020",NA
NA,2009-02-13,10.125,10.3,9.8,0.153933921453048,1.52033502669677,24,"LIS","data","Pien_2020",NA
NA,2009-02-14,9.925,10.2,9.7,0.164845118348947,1.66090799344027,24,"LIS","data","Pien_2020",NA
NA,2009-02-15,9.63333333333333,9.9,9.4,0.157884566161117,1.63894013316038,24,"LIS","data","Pien_2020",NA
NA,2009-02-16,9.49583333333333,9.6,9.4,0.0750603621828089,0.790455766734276,24,"LIS","data","Pien_2020",NA
NA,2009-02-17,9.60833333333333,9.8,9.4,0.161290088826385,1.67864793227808,24,"LIS","data","Pien_2020",NA
NA,2009-02-18,10.025,10.3,9.8,0.202699177407653,2.02193693174716,24,"LIS","data","Pien_2020",NA
3,2009-02-19,10.6831478945567,10.953937007874,10.2842519685039,NA,NA,NA,NA,"7&Under","imputeTS",1
NA,2009-02-20,10.9833333333333,11.3,10.4,0.246129458100666,2.24093588559028,24,"LIS","data","Pien_2020",NA
NA,2009-02-21,11.5041666666667,11.8,10.9,0.277377731256677,2.41110668241951,24,"LIS","data","Pien_2020",NA
NA,2009-02-22,12.1833333333333,12.4,11.4,0.254808822908243,2.09145408679816,24,"LIS","data","Pien_2020",NA
NA,2009-02-23,12.7375,13.2,12.3,0.321426846096128,2.52346886042103,24,"LIS","data","Pien_2020",NA
NA,2009-02-24,13.6625,14.2,13.2,0.405197214463149,2.96576186249332,24,"LIS","data","Pien_2020",NA
NA,2009-02-25,14.1347826086957,14.3,14,0.0982052380207063,0.694777137642647,23,"LIS","data","Pien_2020",NA
NA,2009-02-26,14.3875,14.6,14.1,0.142378857736796,0.989601096346105,24,"LIS","data","Pien_2020",NA
NA,2009-02-27,14.2666666666667,14.4,14.1,0.109014026487487,0.764117008089864,24,"LIS","data","Pien_2020",NA
NA,2009-02-28,14.4833333333333,14.7,14.3,0.143456300471354,0.99049229324295,24,"LIS","data","Pien_2020",NA
NA,2009-03-01,14.3625,14.7,13.9,0.26012120920498,1.81111372814607,24,"LIS","data","Pien_2020",NA
