Date,Time,Temp.F ,Batt.V 
2014/4/27,10:30:00 PM,64.76,3.57
2014/4/27,10:45:00 PM,64.717,3.57
2014/4/27,11:00:00 PM,64.674,3.57
2014/4/27,11:15:00 PM,64.674,3.57
2014/4/27,11:30:00 PM,64.674,3.57
2014/4/27,11:45:00 PM,64.632,3.57
2014/4/28,12:00:00 AM,64.589,3.57
2014/4/28,12:15:00 AM,64.546,3.57
2014/4/28,12:30:00 AM,64.546,3.57
2014/4/28,12:45:00 AM,64.503,3.57
2014/4/28,1:00:00 AM,64.459,3.57
2014/4/28,1:15:00 AM,64.418,3.57
2014/4/28,1:30:00 AM,64.375,3.57
2014/4/28,1:45:00 AM,64.247,3.57
2014/4/28,2:00:00 AM,64.074,3.57
2014/4/28,2:15:00 AM,63.946,3.57
2014/4/28,2:30:00 AM,63.819,3.57
2014/4/28,2:45:00 AM,63.604,3.57
2014/4/28,3:00:00 AM,63.475,3.57
2014/4/28,3:15:00 AM,63.39,3.57
2014/4/28,3:30:00 AM,63.347,3.57
2014/4/28,3:45:00 AM,63.262,3.57
2014/4/28,4:00:00 AM,63.262,3.57
2014/4/28,4:15:00 AM,63.133,3.57
2014/4/28,4:30:00 AM,63.048,3.54
2014/4/28,4:45:00 AM,62.962,3.54
2014/4/28,5:00:00 AM,62.875,3.54
2014/4/28,5:15:00 AM,62.919,3.54
2014/4/28,5:30:00 AM,62.962,3.54
2014/4/28,5:45:00 AM,63.005,3.57
2014/4/28,6:00:00 AM,63.09,3.57
2014/4/28,6:15:00 AM,63.133,3.57
2014/4/28,6:30:00 AM,63.133,3.57
2014/4/28,6:45:00 AM,63.219,3.57
2014/4/28,7:00:00 AM,63.262,3.57
2014/4/28,7:15:00 AM,63.347,3.57
2014/4/28,7:30:00 AM,63.433,3.57
2014/4/28,7:45:00 AM,63.561,3.57
2014/4/28,8:00:00 AM,63.648,3.57
2014/4/28,8:15:00 AM,63.775,3.57
2014/4/28,8:30:00 AM,63.862,3.57
2014/4/28,8:45:00 AM,63.946,3.57
2014/4/28,9:00:00 AM,64.033,3.57
2014/4/28,9:15:00 AM,64.117,3.57
2014/4/28,9:30:00 AM,64.161,3.57
2014/4/28,9:45:00 AM,64.247,3.57
2014/4/28,10:00:00 AM,64.375,3.57
2014/4/28,10:15:00 AM,64.418,3.57
2014/4/28,10:30:00 AM,64.503,3.57
2014/4/28,10:45:00 AM,64.674,3.57
2014/4/28,11:00:00 AM,64.76,3.57
2014/4/28,11:15:00 AM,64.931,3.57
2014/4/28,11:30:00 AM,65.017,3.57
2014/4/28,11:45:00 AM,65.145,3.57
2014/4/28,12:00:00 PM,65.316,3.57
2014/4/28,12:15:00 PM,65.444,3.57
2014/4/28,12:30:00 PM,65.658,3.57
2014/4/28,12:45:00 PM,65.615,3.57
2014/4/28,1:00:00 PM,65.701,3.57
2014/4/28,1:15:00 PM,65.916,3.57
2014/4/28,1:30:00 PM,66.214,3.54
2014/4/28,1:45:00 PM,66,3.57
2014/4/28,2:00:00 PM,66.173,3.57
2014/4/28,2:15:00 PM,66.301,3.57
2014/4/28,2:30:00 PM,66.258,3.57
2014/4/28,2:45:00 PM,66.214,3.57
2014/4/28,3:00:00 PM,66.087,3.57
2014/4/28,3:15:00 PM,65.959,3.57
2014/4/28,3:30:00 PM,66.13,3.57
2014/4/28,3:45:00 PM,66.258,3.57
2014/4/28,4:00:00 PM,66.429,3.57
2014/4/28,4:15:00 PM,66.429,3.57
2014/4/28,4:30:00 PM,66.385,3.57
2014/4/28,4:45:00 PM,66.515,3.57
2014/4/28,5:00:00 PM,66.643,3.57
2014/4/28,5:15:00 PM,66.643,3.57
2014/4/28,5:30:00 PM,66.6,3.57
2014/4/28,5:45:00 PM,66.515,3.57
2014/4/28,6:00:00 PM,66.472,3.57
2014/4/28,6:15:00 PM,66.429,3.57
2014/4/28,6:30:00 PM,66.472,3.57
2014/4/28,6:45:00 PM,66.515,3.57
2014/4/28,7:00:00 PM,66.558,3.57
2014/4/28,7:15:00 PM,66.558,3.57
2014/4/28,7:30:00 PM,66.429,3.57
2014/4/28,7:45:00 PM,66.301,3.57
2014/4/28,8:00:00 PM,66.258,3.57
2014/4/28,8:15:00 PM,66.258,3.57
2014/4/28,8:30:00 PM,66.173,3.57
2014/4/28,8:45:00 PM,66.087,3.57
2014/4/28,9:00:00 PM,66.043,3.57
2014/4/28,9:15:00 PM,66,3.57
2014/4/28,9:30:00 PM,66,3.57
2014/4/28,9:45:00 PM,65.959,3.57
2014/4/28,10:00:00 PM,65.959,3.57
2014/4/28,10:15:00 PM,65.959,3.57
2014/4/28,10:30:00 PM,65.916,3.57
2014/4/28,10:45:00 PM,65.872,3.57
2014/4/28,11:00:00 PM,65.829,3.57
2014/4/28,11:15:00 PM,65.829,3.57
2014/4/28,11:30:00 PM,65.788,3.57
2014/4/28,11:45:00 PM,65.788,3.57
2014/4/29,12:00:00 AM,65.829,3.57
2014/4/29,12:15:00 AM,65.829,3.57
2014/4/29,12:30:00 AM,65.788,3.57
2014/4/29,12:45:00 AM,65.745,3.57
2014/4/29,1:00:00 AM,65.658,3.57
2014/4/29,1:15:00 AM,65.658,3.57
2014/4/29,1:30:00 AM,65.615,3.57
2014/4/29,1:45:00 AM,65.615,3.57
2014/4/29,2:00:00 AM,65.574,3.57
2014/4/29,2:15:00 AM,65.53,3.57
2014/4/29,2:30:00 AM,65.53,3.57
2014/4/29,2:45:00 AM,65.487,3.57
2014/4/29,3:00:00 AM,65.53,3.57
2014/4/29,3:15:00 AM,65.53,3.57
2014/4/29,3:30:00 AM,65.487,3.57
2014/4/29,3:45:00 AM,65.403,3.57
2014/4/29,4:00:00 AM,65.273,3.57
2014/4/29,4:15:00 AM,65.145,3.57
2014/4/29,4:30:00 AM,65.059,3.57
2014/4/29,4:45:00 AM,64.931,3.54
2014/4/29,5:00:00 AM,64.803,3.57
2014/4/29,5:15:00 AM,64.674,3.57
2014/4/29,5:30:00 AM,64.632,3.57
2014/4/29,5:45:00 AM,64.589,3.57
2014/4/29,6:00:00 AM,64.674,3.57
2014/4/29,6:15:00 AM,64.76,3.57
2014/4/29,6:30:00 AM,64.803,3.57
2014/4/29,6:45:00 AM,64.931,3.57
2014/4/29,7:00:00 AM,65.017,3.57
2014/4/29,7:15:00 AM,65.102,3.57
2014/4/29,7:30:00 AM,65.188,3.57
2014/4/29,7:45:00 AM,65.188,3.57
2014/4/29,8:00:00 AM,65.273,3.57
2014/4/29,8:15:00 AM,65.273,3.57
2014/4/29,8:30:00 AM,65.273,3.57
2014/4/29,8:45:00 AM,65.273,3.57
2014/4/29,9:00:00 AM,65.316,3.57
2014/4/29,9:15:00 AM,65.359,3.57
2014/4/29,9:30:00 AM,65.403,3.57
2014/4/29,9:45:00 AM,65.487,3.57
2014/4/29,10:00:00 AM,65.615,3.57
2014/4/29,10:15:00 AM,65.701,3.57
2014/4/29,10:30:00 AM,65.829,3.57
2014/4/29,10:45:00 AM,65.959,3.57
2014/4/29,11:00:00 AM,66.087,3.57
2014/4/29,11:15:00 AM,66.214,3.57
2014/4/29,11:30:00 AM,66.385,3.57
2014/4/29,11:45:00 AM,66.558,3.57
2014/4/29,12:00:00 PM,66.686,3.57
2014/4/29,12:15:00 PM,66.9,3.57
2014/4/29,12:30:00 PM,67.071,3.57
2014/4/29,12:45:00 PM,67.242,3.57
2014/4/29,1:00:00 PM,67.456,3.54
2014/4/29,1:15:00 PM,67.627,3.54
2014/4/29,1:30:00 PM,67.586,3.54
2014/4/29,1:45:00 PM,67.586,3.54
2014/4/29,2:00:00 PM,67.671,3.54
2014/4/29,2:15:00 PM,67.714,3.54
2014/4/29,2:30:00 PM,67.714,3.54
2014/4/29,2:45:00 PM,67.586,3.54
2014/4/29,3:00:00 PM,67.757,3.54
2014/4/29,3:15:00 PM,67.798,3.54
2014/4/29,3:30:00 PM,67.798,3.54
2014/4/29,3:45:00 PM,67.714,3.54
2014/4/29,4:00:00 PM,67.842,3.54
2014/4/29,4:15:00 PM,67.971,3.54
2014/4/29,4:30:00 PM,68.185,3.54
2014/4/29,4:45:00 PM,68.313,3.54
2014/4/29,5:00:00 PM,68.356,3.54
2014/4/29,5:15:00 PM,68.484,3.54
2014/4/29,5:30:00 PM,68.698,3.54
2014/4/29,5:45:00 PM,69.042,3.54
2014/4/29,6:00:00 PM,69.3,3.54
2014/4/29,6:15:00 PM,69.343,3.54
2014/4/29,6:30:00 PM,69.3,3.54
2014/4/29,6:45:00 PM,69.17,3.54
2014/4/29,7:00:00 PM,69.129,3.54
2014/4/29,7:15:00 PM,69.042,3.54
2014/4/29,7:30:00 PM,69.129,3.54
2014/4/29,7:45:00 PM,69.17,3.54
2014/4/29,8:00:00 PM,69.213,3.51
2014/4/29,8:15:00 PM,69.085,3.54
2014/4/29,8:30:00 PM,68.785,3.54
2014/4/29,8:45:00 PM,68.527,3.54
2014/4/29,9:00:00 PM,68.4,3.54
2014/4/29,9:15:00 PM,68.227,3.54
2014/4/29,9:30:00 PM,68.099,3.54
2014/4/29,9:45:00 PM,68.013,3.54
2014/4/29,10:00:00 PM,67.885,3.54
2014/4/29,10:15:00 PM,67.757,3.54
2014/4/29,10:30:00 PM,67.714,3.54
2014/4/29,10:45:00 PM,67.671,3.54
2014/4/29,11:00:00 PM,67.671,3.54
2014/4/29,11:15:00 PM,67.627,3.54
2014/4/29,11:30:00 PM,67.627,3.54
2014/4/29,11:45:00 PM,67.627,3.54
2014/4/30,12:00:00 AM,67.627,3.54
2014/4/30,12:15:00 AM,67.627,3.54
2014/4/30,12:30:00 AM,67.627,3.54
2014/4/30,12:45:00 AM,67.586,3.54
2014/4/30,1:00:00 AM,67.586,3.54
2014/4/30,1:15:00 AM,67.543,3.54
2014/4/30,1:30:00 AM,67.5,3.54
2014/4/30,1:45:00 AM,67.5,3.54
2014/4/30,2:00:00 AM,67.5,3.54
2014/4/30,2:15:00 AM,67.5,3.54
2014/4/30,2:30:00 AM,67.543,3.54
2014/4/30,2:45:00 AM,67.627,3.54
2014/4/30,3:00:00 AM,67.757,3.54
2014/4/30,3:15:00 AM,67.885,3.54
2014/4/30,3:30:00 AM,68.056,3.54
2014/4/30,3:45:00 AM,68.185,3.54
2014/4/30,4:00:00 AM,68.227,3.54
2014/4/30,4:15:00 AM,68.142,3.54
2014/4/30,4:30:00 AM,67.928,3.54
2014/4/30,4:45:00 AM,67.757,3.54
2014/4/30,5:00:00 AM,67.586,3.54
2014/4/30,5:15:00 AM,67.413,3.54
2014/4/30,5:30:00 AM,67.242,3.57
2014/4/30,5:45:00 AM,67.071,3.57
2014/4/30,6:00:00 AM,66.943,3.57
2014/4/30,6:15:00 AM,66.857,3.57
2014/4/30,6:30:00 AM,66.943,3.57
2014/4/30,6:45:00 AM,67.071,3.57
2014/4/30,7:00:00 AM,67.158,3.57
2014/4/30,7:15:00 AM,67.329,3.54
2014/4/30,7:30:00 AM,67.5,3.54
2014/4/30,7:45:00 AM,67.671,3.54
2014/4/30,8:00:00 AM,67.842,3.54
2014/4/30,8:15:00 AM,67.928,3.54
2014/4/30,8:30:00 AM,67.971,3.54
2014/4/30,8:45:00 AM,67.928,3.54
2014/4/30,9:00:00 AM,67.885,3.54
2014/4/30,9:15:00 AM,67.842,3.54
2014/4/30,9:30:00 AM,67.798,3.54
2014/4/30,9:45:00 AM,67.714,3.54
2014/4/30,10:00:00 AM,67.757,3.54
2014/4/30,10:15:00 AM,67.798,3.54
2014/4/30,10:30:00 AM,67.798,3.54
2014/4/30,10:45:00 AM,67.885,3.54
2014/4/30,11:00:00 AM,67.928,3.54
2014/4/30,11:15:00 AM,68.056,3.51
2014/4/30,11:30:00 AM,68.185,3.54
2014/4/30,11:45:00 AM,68.27,3.54
2014/4/30,12:00:00 PM,68.4,3.54
2014/4/30,12:15:00 PM,68.527,3.54
2014/4/30,12:30:00 PM,68.698,3.54
2014/4/30,12:45:00 PM,68.785,3.54
2014/4/30,1:00:00 PM,68.913,3.54
2014/4/30,1:15:00 PM,69.085,3.54
2014/4/30,1:30:00 PM,69.256,3.54
2014/4/30,1:45:00 PM,69.427,3.54
2014/4/30,2:00:00 PM,69.471,3.54
2014/4/30,2:15:00 PM,69.6,3.54
2014/4/30,2:30:00 PM,69.6,3.54
2014/4/30,2:45:00 PM,69.643,3.54
2014/4/30,3:00:00 PM,69.771,3.54
2014/4/30,3:15:00 PM,69.6,3.54
2014/4/30,3:30:00 PM,69.685,3.54
2014/4/30,3:45:00 PM,69.858,3.54
2014/4/30,4:00:00 PM,70.029,3.54
2014/4/30,4:15:00 PM,70.029,3.54
2014/4/30,4:30:00 PM,69.901,3.54
2014/4/30,4:45:00 PM,69.901,3.54
2014/4/30,5:00:00 PM,70.158,3.54
2014/4/30,5:15:00 PM,70.372,3.54
2014/4/30,5:30:00 PM,70.543,3.54
2014/4/30,5:45:00 PM,70.716,3.54
2014/4/30,6:00:00 PM,70.846,3.54
2014/4/30,6:15:00 PM,71.19,3.54
2014/4/30,6:30:00 PM,71.661,3.54
2014/4/30,6:45:00 PM,72.093,3.54
2014/4/30,7:00:00 PM,72.351,3.54
2014/4/30,7:15:00 PM,72.394,3.54
2014/4/30,7:30:00 PM,72.307,3.54
2014/4/30,7:45:00 PM,72.221,3.54
2014/4/30,8:00:00 PM,72.178,3.54
2014/4/30,8:15:00 PM,72.221,3.54
2014/4/30,8:30:00 PM,72.221,3.54
2014/4/30,8:45:00 PM,72.178,3.54
2014/4/30,9:00:00 PM,71.964,3.54
2014/4/30,9:15:00 PM,71.577,3.54
2014/4/30,9:30:00 PM,71.103,3.54
2014/4/30,9:45:00 PM,70.803,3.54
2014/4/30,10:00:00 PM,70.502,3.54
2014/4/30,10:15:00 PM,70.329,3.54
2014/4/30,10:30:00 PM,70.158,3.54
2014/4/30,10:45:00 PM,70.029,3.54
2014/4/30,11:00:00 PM,69.901,3.54
2014/4/30,11:15:00 PM,69.771,3.54
2014/4/30,11:30:00 PM,69.643,3.54
2014/4/30,11:45:00 PM,69.6,3.54
2014/5/1,12:00:00 AM,69.557,3.54
2014/5/1,12:15:00 AM,69.557,3.54
2014/5/1,12:30:00 AM,69.557,3.54
2014/5/1,12:45:00 AM,69.471,3.54
2014/5/1,1:00:00 AM,69.471,3.54
2014/5/1,1:15:00 AM,69.471,3.54
2014/5/1,1:30:00 AM,69.471,3.54
2014/5/1,1:45:00 AM,69.471,3.54
2014/5/1,2:00:00 AM,69.471,3.54
2014/5/1,2:15:00 AM,69.514,3.54
2014/5/1,2:30:00 AM,69.557,3.51
2014/5/1,2:45:00 AM,69.643,3.54
2014/5/1,3:00:00 AM,69.771,3.54
2014/5/1,3:15:00 AM,69.901,3.54
2014/5/1,3:30:00 AM,70.115,3.54
2014/5/1,3:45:00 AM,70.329,3.54
2014/5/1,4:00:00 AM,70.673,3.54
2014/5/1,4:15:00 AM,70.93,3.54
2014/5/1,4:30:00 AM,70.974,3.54
2014/5/1,4:45:00 AM,70.887,3.54
2014/5/1,5:00:00 AM,70.803,3.54
2014/5/1,5:15:00 AM,70.673,3.54
2014/5/1,5:30:00 AM,70.502,3.54
2014/5/1,5:45:00 AM,70.416,3.54
2014/5/1,6:00:00 AM,70.286,3.54
2014/5/1,6:15:00 AM,70.243,3.54
2014/5/1,6:30:00 AM,70.115,3.54
2014/5/1,6:45:00 AM,70.115,3.54
2014/5/1,7:00:00 AM,70.072,3.54
2014/5/1,7:15:00 AM,70.158,3.54
2014/5/1,7:30:00 AM,70.286,3.54
2014/5/1,7:45:00 AM,70.372,3.54
2014/5/1,8:00:00 AM,70.502,3.54
2014/5/1,8:15:00 AM,70.63,3.54
2014/5/1,8:30:00 AM,70.759,3.54
2014/5/1,8:45:00 AM,70.887,3.54
2014/5/1,9:00:00 AM,71.06,3.54
2014/5/1,9:15:00 AM,70.93,3.54
2014/5/1,9:30:00 AM,70.887,3.54
2014/5/1,9:45:00 AM,70.673,3.54
2014/5/1,10:00:00 AM,70.587,3.54
