Date,Time,Temp.F,Batt.V
2014/4/9,6:45:00 PM,68.185,3.51
2014/4/9,7:00:00 PM,68.227,3.54
2014/4/9,7:15:00 PM,68.227,3.54
2014/4/9,7:30:00 PM,68.227,3.54
2014/4/9,7:45:00 PM,68.227,3.54
2014/4/9,8:00:00 PM,68.227,3.54
2014/4/9,8:15:00 PM,68.227,3.54
2014/4/9,8:30:00 PM,68.227,3.54
2014/4/9,8:45:00 PM,68.227,3.54
2014/4/9,9:00:00 PM,68.227,3.54
2014/4/9,9:15:00 PM,68.227,3.54
2014/4/9,9:30:00 PM,68.27,3.54
2014/4/9,9:45:00 PM,68.227,3.54
2014/4/9,10:00:00 PM,68.142,3.54
2014/4/9,10:15:00 PM,68.099,3.54
2014/4/9,10:30:00 PM,68.056,3.54
2014/4/9,10:45:00 PM,67.971,3.54
2014/4/9,11:00:00 PM,67.842,3.54
2014/4/9,11:15:00 PM,67.757,3.54
2014/4/9,11:30:00 PM,67.757,3.54
2014/4/9,11:45:00 PM,67.714,3.54
2014/4/10,12:00:00 AM,67.627,3.54
2014/4/10,12:15:00 AM,67.413,3.54
2014/4/10,12:30:00 AM,67.242,3.57
2014/4/10,12:45:00 AM,67.242,3.57
2014/4/10,1:00:00 AM,67.242,3.57
2014/4/10,1:15:00 AM,67.242,3.57
2014/4/10,1:30:00 AM,67.242,3.57
2014/4/10,1:45:00 AM,67.285,3.57
2014/4/10,2:00:00 AM,67.372,3.54
2014/4/10,2:15:00 AM,67.456,3.54
2014/4/10,2:30:00 AM,67.586,3.54
2014/4/10,2:45:00 AM,67.671,3.54
2014/4/10,3:00:00 AM,67.714,3.54
2014/4/10,3:15:00 AM,67.714,3.54
2014/4/10,3:30:00 AM,67.671,3.54
2014/4/10,3:45:00 AM,67.586,3.54
2014/4/10,4:00:00 AM,67.413,3.54
2014/4/10,4:15:00 AM,67.199,3.57
2014/4/10,4:30:00 AM,67.028,3.57
2014/4/10,4:45:00 AM,66.943,3.57
2014/4/10,5:00:00 AM,66.857,3.57
2014/4/10,5:15:00 AM,66.814,3.57
2014/4/10,5:30:00 AM,66.772,3.57
2014/4/10,5:45:00 AM,66.814,3.57
2014/4/10,6:00:00 AM,66.814,3.57
2014/4/10,6:15:00 AM,66.857,3.57
2014/4/10,6:30:00 AM,66.9,3.57
2014/4/10,6:45:00 AM,66.9,3.57
2014/4/10,7:00:00 AM,66.9,3.57
2014/4/10,7:15:00 AM,66.857,3.57
2014/4/10,7:30:00 AM,66.9,3.57
2014/4/10,7:45:00 AM,66.9,3.57
2014/4/10,8:00:00 AM,66.943,3.57
2014/4/10,8:15:00 AM,66.985,3.57
2014/4/10,8:30:00 AM,67.028,3.57
2014/4/10,8:45:00 AM,67.071,3.57
2014/4/10,9:00:00 AM,67.158,3.57
2014/4/10,9:15:00 AM,67.285,3.57
2014/4/10,9:30:00 AM,67.413,3.54
2014/4/10,9:45:00 AM,67.586,3.54
2014/4/10,10:00:00 AM,67.586,3.51
2014/4/10,10:15:00 AM,67.627,3.54
2014/4/10,10:30:00 AM,67.928,3.54
2014/4/10,10:45:00 AM,67.798,3.54
2014/4/10,11:00:00 AM,67.842,3.54
2014/4/10,11:15:00 AM,67.798,3.54
2014/4/10,11:30:00 AM,67.885,3.54
2014/4/10,11:45:00 AM,67.842,3.54
2014/4/10,12:00:00 PM,67.842,3.54
2014/4/10,12:15:00 PM,67.928,3.54
2014/4/10,12:30:00 PM,68.099,3.54
2014/4/10,12:45:00 PM,68.142,3.54
2014/4/10,1:00:00 PM,68.099,3.54
2014/4/10,1:15:00 PM,68.142,3.54
2014/4/10,1:30:00 PM,68.142,3.54
2014/4/10,1:45:00 PM,68.185,3.54
2014/4/10,2:00:00 PM,68.185,3.54
2014/4/10,2:15:00 PM,68.185,3.54
2014/4/10,2:30:00 PM,68.227,3.54
2014/4/10,2:45:00 PM,68.571,3.54
2014/4/10,3:00:00 PM,68.657,3.54
2014/4/10,3:15:00 PM,68.742,3.54
2014/4/10,3:30:00 PM,69.256,3.54
2014/4/10,3:45:00 PM,69.129,3.54
2014/4/10,4:00:00 PM,68.871,3.54
2014/4/10,4:15:00 PM,68.698,3.54
2014/4/10,4:30:00 PM,68.742,3.54
2014/4/10,4:45:00 PM,68.785,3.54
2014/4/10,5:00:00 PM,68.871,3.54
2014/4/10,5:15:00 PM,68.871,3.54
2014/4/10,5:30:00 PM,68.913,3.54
2014/4/10,5:45:00 PM,68.999,3.54
2014/4/10,6:00:00 PM,69.085,3.54
2014/4/10,6:15:00 PM,69.213,3.54
2014/4/10,6:30:00 PM,69.256,3.54
2014/4/10,6:45:00 PM,69.343,3.54
2014/4/10,7:00:00 PM,69.427,3.54
2014/4/10,7:15:00 PM,69.427,3.54
2014/4/10,7:30:00 PM,69.427,3.54
2014/4/10,7:45:00 PM,69.386,3.54
2014/4/10,8:00:00 PM,69.343,3.54
2014/4/10,8:15:00 PM,69.3,3.54
2014/4/10,8:30:00 PM,69.256,3.54
2014/4/10,8:45:00 PM,69.17,3.54
2014/4/10,9:00:00 PM,69.129,3.54
2014/4/10,9:15:00 PM,69.085,3.54
2014/4/10,9:30:00 PM,69.085,3.54
2014/4/10,9:45:00 PM,69.085,3.54
2014/4/10,10:00:00 PM,69.085,3.54
2014/4/10,10:15:00 PM,69.042,3.54
2014/4/10,10:30:00 PM,68.999,3.54
2014/4/10,10:45:00 PM,68.999,3.54
2014/4/10,11:00:00 PM,68.999,3.54
2014/4/10,11:15:00 PM,68.956,3.54
2014/4/10,11:30:00 PM,68.871,3.54
2014/4/10,11:45:00 PM,68.871,3.54
2014/4/11,12:00:00 AM,68.913,3.54
2014/4/11,12:15:00 AM,68.913,3.54
2014/4/11,12:30:00 AM,68.871,3.54
2014/4/11,12:45:00 AM,68.698,3.54
2014/4/11,1:00:00 AM,68.571,3.54
2014/4/11,1:15:00 AM,68.527,3.51
2014/4/11,1:30:00 AM,68.484,3.54
2014/4/11,1:45:00 AM,68.484,3.54
2014/4/11,2:00:00 AM,68.527,3.54
2014/4/11,2:15:00 AM,68.614,3.54
2014/4/11,2:30:00 AM,68.698,3.54
2014/4/11,2:45:00 AM,68.828,3.54
2014/4/11,3:00:00 AM,68.913,3.54
2014/4/11,3:15:00 AM,68.999,3.54
2014/4/11,3:30:00 AM,68.999,3.54
2014/4/11,3:45:00 AM,68.999,3.54
2014/4/11,4:00:00 AM,68.956,3.54
2014/4/11,4:15:00 AM,68.871,3.54
2014/4/11,4:30:00 AM,68.742,3.54
2014/4/11,4:45:00 AM,68.614,3.54
2014/4/11,5:00:00 AM,68.4,3.54
2014/4/11,5:15:00 AM,68.227,3.54
2014/4/11,5:30:00 AM,68.142,3.54
2014/4/11,5:45:00 AM,68.142,3.54
2014/4/11,6:00:00 AM,68.099,3.54
2014/4/11,6:15:00 AM,68.142,3.54
2014/4/11,6:30:00 AM,68.142,3.54
2014/4/11,6:45:00 AM,68.185,3.54
2014/4/11,7:00:00 AM,68.185,3.54
2014/4/11,7:15:00 AM,68.185,3.54
2014/4/11,7:30:00 AM,68.099,3.54
2014/4/11,7:45:00 AM,68.099,3.54
2014/4/11,8:00:00 AM,68.099,3.54
2014/4/11,8:15:00 AM,68.099,3.54
2014/4/11,8:30:00 AM,68.142,3.54
2014/4/11,8:45:00 AM,68.099,3.54
2014/4/11,9:00:00 AM,68.185,3.54
2014/4/11,9:15:00 AM,68.27,3.54
2014/4/11,9:30:00 AM,68.4,3.54
2014/4/11,9:45:00 AM,68.443,3.54
2014/4/11,10:00:00 AM,68.571,3.54
2014/4/11,10:15:00 AM,68.698,3.54
2014/4/11,10:30:00 AM,68.828,3.54
2014/4/11,10:45:00 AM,69.085,3.54
2014/4/11,11:00:00 AM,69.042,3.54
2014/4/11,11:15:00 AM,69.042,3.54
2014/4/11,11:30:00 AM,68.956,3.54
2014/4/11,11:45:00 AM,69.129,3.54
2014/4/11,12:00:00 PM,68.956,3.54
2014/4/11,12:15:00 PM,68.956,3.54
2014/4/11,12:30:00 PM,68.913,3.54
2014/4/11,12:45:00 PM,68.956,3.54
2014/4/11,1:00:00 PM,68.999,3.54
2014/4/11,1:15:00 PM,68.956,3.54
2014/4/11,1:30:00 PM,68.956,3.54
2014/4/11,1:45:00 PM,68.999,3.54
2014/4/11,2:00:00 PM,68.999,3.54
2014/4/11,2:15:00 PM,68.999,3.54
2014/4/11,2:30:00 PM,69.042,3.54
2014/4/11,2:45:00 PM,68.999,3.54
2014/4/11,3:00:00 PM,69.085,3.54
2014/4/11,3:15:00 PM,69.129,3.54
2014/4/11,3:30:00 PM,69.213,3.54
2014/4/11,3:45:00 PM,69.213,3.54
2014/4/11,4:00:00 PM,69.256,3.54
2014/4/11,4:15:00 PM,69.213,3.54
2014/4/11,4:30:00 PM,69.213,3.51
2014/4/11,4:45:00 PM,69.17,3.54
2014/4/11,5:00:00 PM,69.17,3.54
2014/4/11,5:15:00 PM,69.213,3.54
2014/4/11,5:30:00 PM,69.213,3.54
2014/4/11,5:45:00 PM,69.213,3.54
2014/4/11,6:00:00 PM,69.17,3.54
2014/4/11,6:15:00 PM,69.17,3.54
2014/4/11,6:30:00 PM,69.17,3.54
2014/4/11,6:45:00 PM,69.213,3.54
2014/4/11,7:00:00 PM,69.17,3.54
2014/4/11,7:15:00 PM,69.213,3.54
2014/4/11,7:30:00 PM,69.256,3.54
2014/4/11,7:45:00 PM,69.256,3.54
2014/4/11,8:00:00 PM,69.256,3.54
2014/4/11,8:15:00 PM,69.3,3.54
2014/4/11,8:30:00 PM,69.256,3.54
2014/4/11,8:45:00 PM,69.256,3.54
2014/4/11,9:00:00 PM,69.256,3.54
2014/4/11,9:15:00 PM,69.213,3.54
2014/4/11,9:30:00 PM,69.129,3.54
2014/4/11,9:45:00 PM,69.085,3.54
2014/4/11,10:00:00 PM,68.999,3.54
2014/4/11,10:15:00 PM,68.956,3.54
2014/4/11,10:30:00 PM,68.871,3.54
2014/4/11,10:45:00 PM,68.785,3.54
2014/4/11,11:00:00 PM,68.785,3.54
2014/4/11,11:15:00 PM,68.742,3.54
2014/4/11,11:30:00 PM,68.785,3.54
2014/4/11,11:45:00 PM,68.785,3.54
2014/4/12,12:00:00 AM,68.742,3.54
2014/4/12,12:15:00 AM,68.657,3.54
2014/4/12,12:30:00 AM,68.571,3.54
2014/4/12,12:45:00 AM,68.443,3.54
2014/4/12,1:00:00 AM,68.313,3.54
2014/4/12,1:15:00 AM,67.928,3.54
2014/4/12,1:30:00 AM,67.798,3.54
2014/4/12,1:45:00 AM,67.757,3.54
2014/4/12,2:00:00 AM,67.627,3.54
2014/4/12,2:15:00 AM,67.372,3.54
2014/4/12,2:30:00 AM,67.242,3.57
2014/4/12,2:45:00 AM,67.158,3.57
2014/4/12,3:00:00 AM,67.114,3.57
2014/4/12,3:15:00 AM,67.071,3.57
2014/4/12,3:30:00 AM,67.071,3.57
2014/4/12,3:45:00 AM,67.028,3.57
2014/4/12,4:00:00 AM,67.071,3.57
2014/4/12,4:15:00 AM,67.071,3.57
2014/4/12,4:30:00 AM,67.071,3.57
2014/4/12,4:45:00 AM,66.985,3.57
2014/4/12,5:00:00 AM,66.9,3.57
2014/4/12,5:15:00 AM,66.814,3.57
2014/4/12,5:30:00 AM,66.772,3.57
2014/4/12,5:45:00 AM,66.686,3.57
2014/4/12,6:00:00 AM,66.643,3.57
2014/4/12,6:15:00 AM,66.643,3.57
2014/4/12,6:30:00 AM,66.729,3.57
2014/4/12,6:45:00 AM,66.772,3.57
2014/4/12,7:00:00 AM,66.814,3.57
2014/4/12,7:15:00 AM,66.857,3.57
2014/4/12,7:30:00 AM,66.943,3.57
2014/4/12,7:45:00 AM,67.071,3.54
2014/4/12,8:00:00 AM,67.114,3.57
2014/4/12,8:15:00 AM,67.158,3.57
2014/4/12,8:30:00 AM,67.158,3.57
2014/4/12,8:45:00 AM,67.114,3.57
2014/4/12,9:00:00 AM,67.114,3.57
2014/4/12,9:15:00 AM,67.114,3.57
2014/4/12,9:30:00 AM,67.071,3.57
2014/4/12,9:45:00 AM,67.114,3.57
2014/4/12,10:00:00 AM,67.158,3.57
2014/4/12,10:15:00 AM,67.199,3.57
2014/4/12,10:30:00 AM,67.285,3.57
2014/4/12,10:45:00 AM,67.372,3.54
2014/4/12,11:00:00 AM,67.456,3.54
2014/4/12,11:15:00 AM,67.543,3.54
2014/4/12,11:30:00 AM,67.671,3.54
2014/4/12,11:45:00 AM,67.757,3.54
2014/4/12,12:00:00 PM,68.099,3.54
2014/4/12,12:15:00 PM,68.356,3.54
2014/4/12,12:30:00 PM,68.099,3.54
2014/4/12,12:45:00 PM,68.313,3.54
2014/4/12,1:00:00 PM,68.4,3.54
2014/4/12,1:15:00 PM,68.4,3.54
2014/4/12,1:30:00 PM,68.356,3.54
2014/4/12,1:45:00 PM,68.313,3.54
2014/4/12,2:00:00 PM,68.27,3.54
2014/4/12,2:15:00 PM,68.056,3.54
2014/4/12,2:30:00 PM,68.099,3.54
2014/4/12,2:45:00 PM,67.928,3.54
2014/4/12,3:00:00 PM,67.928,3.54
2014/4/12,3:15:00 PM,67.798,3.54
2014/4/12,3:30:00 PM,67.714,3.54
2014/4/12,3:45:00 PM,67.543,3.54
2014/4/12,4:00:00 PM,67.543,3.54
2014/4/12,4:15:00 PM,67.372,3.54
2014/4/12,4:30:00 PM,67.372,3.54
2014/4/12,4:45:00 PM,67.586,3.54
2014/4/12,5:00:00 PM,67.671,3.54
2014/4/12,5:15:00 PM,67.714,3.54
2014/4/12,5:30:00 PM,67.798,3.54
2014/4/12,5:45:00 PM,67.885,3.54
2014/4/12,6:00:00 PM,67.928,3.54
2014/4/12,6:15:00 PM,68.013,3.54
2014/4/12,6:30:00 PM,68.056,3.54
2014/4/12,6:45:00 PM,68.056,3.54
2014/4/12,7:00:00 PM,68.099,3.54
2014/4/12,7:15:00 PM,68.013,3.54
2014/4/12,7:30:00 PM,68.013,3.54
2014/4/12,7:45:00 PM,67.928,3.54
2014/4/12,8:00:00 PM,67.842,3.54
2014/4/12,8:15:00 PM,67.798,3.54
2014/4/12,8:30:00 PM,67.714,3.54
2014/4/12,8:45:00 PM,67.714,3.54
2014/4/12,9:00:00 PM,67.671,3.54
2014/4/12,9:15:00 PM,67.586,3.54
2014/4/12,9:30:00 PM,67.586,3.54
2014/4/12,9:45:00 PM,67.586,3.54
2014/4/12,10:00:00 PM,67.543,3.54
2014/4/12,10:15:00 PM,67.543,3.54
2014/4/12,10:30:00 PM,67.5,3.54
2014/4/12,10:45:00 PM,67.5,3.54
2014/4/12,11:00:00 PM,67.5,3.51
2014/4/12,11:15:00 PM,67.413,3.54
2014/4/12,11:30:00 PM,67.372,3.54
2014/4/12,11:45:00 PM,67.329,3.54
2014/4/13,12:00:00 AM,67.242,3.57
2014/4/13,12:15:00 AM,67.285,3.57
2014/4/13,12:30:00 AM,67.199,3.57
2014/4/13,12:45:00 AM,67.114,3.57
2014/4/13,1:00:00 AM,67.071,3.57
2014/4/13,1:15:00 AM,67.028,3.57
2014/4/13,1:30:00 AM,66.985,3.57
2014/4/13,1:45:00 AM,66.814,3.57
2014/4/13,2:00:00 AM,66.472,3.57
2014/4/13,2:15:00 AM,66.385,3.57
2014/4/13,2:30:00 AM,66.344,3.57
2014/4/13,2:45:00 AM,66.301,3.57
2014/4/13,3:00:00 AM,66.087,3.57
2014/4/13,3:15:00 AM,65.745,3.57
2014/4/13,3:30:00 AM,65.487,3.57
2014/4/13,3:45:00 AM,65.273,3.57
2014/4/13,4:00:00 AM,65.102,3.57
2014/4/13,4:15:00 AM,64.931,3.57
2014/4/13,4:30:00 AM,64.888,3.57
2014/4/13,4:45:00 AM,64.845,3.57
2014/4/13,5:00:00 AM,64.931,3.57
2014/4/13,5:15:00 AM,65.017,3.57
2014/4/13,5:30:00 AM,65.145,3.57
2014/4/13,5:45:00 AM,65.487,3.57
2014/4/13,6:00:00 AM,65.788,3.57
2014/4/13,6:15:00 AM,66,3.57
2014/4/13,6:30:00 AM,66.087,3.57
2014/4/13,6:45:00 AM,66.13,3.57
2014/4/13,7:00:00 AM,66.214,3.57
2014/4/13,7:15:00 AM,66.344,3.57
2014/4/13,7:30:00 AM,66.429,3.57
2014/4/13,7:45:00 AM,66.429,3.57
2014/4/13,8:00:00 AM,66.429,3.57
2014/4/13,8:15:00 AM,66.385,3.57
2014/4/13,8:30:00 AM,66.385,3.57
2014/4/13,8:45:00 AM,66.385,3.57
2014/4/13,9:00:00 AM,66.429,3.57
2014/4/13,9:15:00 AM,66.429,3.57
2014/4/13,9:30:00 AM,66.515,3.57
2014/4/13,9:45:00 AM,66.6,3.57
2014/4/13,10:00:00 AM,66.6,3.57
2014/4/13,10:15:00 AM,66.686,3.57
2014/4/13,10:30:00 AM,66.686,3.57
2014/4/13,10:45:00 AM,66.686,3.57
2014/4/13,11:00:00 AM,66.772,3.57
2014/4/13,11:15:00 AM,66.814,3.57
2014/4/13,11:30:00 AM,66.857,3.57
2014/4/13,11:45:00 AM,66.985,3.57
2014/4/13,12:00:00 PM,67.158,3.57
2014/4/13,12:15:00 PM,67.199,3.57
2014/4/13,12:30:00 PM,67.329,3.54
2014/4/13,12:45:00 PM,67.5,3.54
2014/4/13,1:00:00 PM,67.798,3.54
2014/4/13,1:15:00 PM,67.714,3.54
2014/4/13,1:30:00 PM,67.885,3.54
2014/4/13,1:45:00 PM,67.671,3.54
