Date,Time,Temp.F,Temp.C,Batt.V
2012/1/4,1:15:00 AM,47.11,8.39,3.57
2012/1/4,1:30:00 AM,47.06,8.37,3.57
2012/1/4,1:45:00 AM,47.06,8.37,3.57
2012/1/4,2:00:00 AM,47.02,8.34,3.57
2012/1/4,2:15:00 AM,46.97,8.32,3.57
2012/1/4,2:30:00 AM,46.93,8.3,3.57
2012/1/4,2:45:00 AM,46.84,8.25,3.54
2012/1/4,3:00:00 AM,46.84,8.25,3.57
2012/1/4,3:15:00 AM,46.84,8.25,3.57
2012/1/4,3:30:00 AM,46.84,8.25,3.57
2012/1/4,3:45:00 AM,46.84,8.25,3.57
2012/1/4,4:00:00 AM,46.93,8.3,3.57
2012/1/4,4:15:00 AM,46.97,8.32,3.57
2012/1/4,4:30:00 AM,46.97,8.32,3.57
2012/1/4,4:45:00 AM,46.93,8.3,3.57
2012/1/4,5:00:00 AM,46.93,8.3,3.57
2012/1/4,5:15:00 AM,46.93,8.3,3.57
2012/1/4,5:30:00 AM,46.93,8.3,3.57
2012/1/4,5:45:00 AM,46.89,8.27,3.57
2012/1/4,6:00:00 AM,46.84,8.25,3.57
2012/1/4,6:15:00 AM,46.8,8.22,3.57
2012/1/4,6:30:00 AM,46.75,8.2,3.57
2012/1/4,6:45:00 AM,46.71,8.17,3.57
2012/1/4,7:00:00 AM,46.66,8.15,3.57
2012/1/4,7:15:00 AM,46.62,8.12,3.57
2012/1/4,7:30:00 AM,46.57,8.1,3.57
2012/1/4,7:45:00 AM,46.53,8.07,3.57
2012/1/4,8:00:00 AM,46.48,8.05,3.57
2012/1/4,8:15:00 AM,46.48,8.05,3.57
2012/1/4,8:30:00 AM,46.48,8.05,3.57
2012/1/4,8:45:00 AM,46.48,8.05,3.57
2012/1/4,9:00:00 AM,46.48,8.05,3.57
2012/1/4,9:15:00 AM,46.53,8.07,3.57
2012/1/4,9:30:00 AM,46.57,8.1,3.57
2012/1/4,9:45:00 AM,46.62,8.12,3.57
2012/1/4,10:00:00 AM,46.66,8.15,3.57
2012/1/4,10:15:00 AM,46.75,8.2,3.57
2012/1/4,10:30:00 AM,46.75,8.2,3.57
2012/1/4,10:45:00 AM,46.84,8.25,3.57
2012/1/4,11:00:00 AM,46.89,8.27,3.57
2012/1/4,11:15:00 AM,46.89,8.27,3.57
2012/1/4,11:30:00 AM,46.93,8.3,3.57
2012/1/4,11:45:00 AM,46.93,8.3,3.57
2012/1/4,12:00:00 PM,46.89,8.27,3.57
2012/1/4,12:15:00 PM,46.89,8.27,3.57
2012/1/4,12:30:00 PM,46.89,8.27,3.57
2012/1/4,12:45:00 PM,46.84,8.25,3.57
2012/1/4,1:00:00 PM,46.84,8.25,3.57
2012/1/4,1:15:00 PM,46.8,8.22,3.57
2012/1/4,1:30:00 PM,46.84,8.25,3.57
2012/1/4,1:45:00 PM,46.8,8.22,3.57
2012/1/4,2:00:00 PM,46.97,8.32,3.57
2012/1/4,2:15:00 PM,47.06,8.37,3.57
2012/1/4,2:30:00 PM,47.33,8.52,3.57
2012/1/4,2:45:00 PM,47.15,8.42,3.57
2012/1/4,3:00:00 PM,47.2,8.44,3.57
2012/1/4,3:15:00 PM,47.29,8.49,3.57
2012/1/4,3:30:00 PM,47.33,8.52,3.57
2012/1/4,3:45:00 PM,47.38,8.54,3.57
2012/1/4,4:00:00 PM,47.33,8.52,3.57
2012/1/4,4:15:00 PM,47.29,8.49,3.57
2012/1/4,4:30:00 PM,47.29,8.49,3.57
2012/1/4,4:45:00 PM,47.29,8.49,3.57
2012/1/4,5:00:00 PM,47.24,8.47,3.57
2012/1/4,5:15:00 PM,47.24,8.47,3.57
2012/1/4,5:30:00 PM,47.24,8.47,3.57
2012/1/4,5:45:00 PM,47.24,8.47,3.57
2012/1/4,6:00:00 PM,47.29,8.49,3.54
2012/1/4,6:15:00 PM,47.29,8.49,3.57
2012/1/4,6:30:00 PM,47.29,8.49,3.57
2012/1/4,6:45:00 PM,47.33,8.52,3.57
2012/1/4,7:00:00 PM,47.38,8.54,3.57
2012/1/4,7:15:00 PM,47.42,8.57,3.57
2012/1/4,7:30:00 PM,47.51,8.62,3.57
2012/1/4,7:45:00 PM,47.56,8.64,3.57
2012/1/4,8:00:00 PM,47.6,8.67,3.57
2012/1/4,8:15:00 PM,47.65,8.69,3.57
2012/1/4,8:30:00 PM,47.69,8.72,3.57
2012/1/4,8:45:00 PM,47.74,8.74,3.57
2012/1/4,9:00:00 PM,47.74,8.74,3.57
2012/1/4,9:15:00 PM,47.69,8.72,3.57
2012/1/4,9:30:00 PM,47.69,8.72,3.57
2012/1/4,9:45:00 PM,47.65,8.69,3.57
2012/1/4,10:00:00 PM,47.65,8.69,3.57
2012/1/4,10:15:00 PM,47.6,8.67,3.57
2012/1/4,10:30:00 PM,47.6,8.67,3.57
2012/1/4,10:45:00 PM,47.56,8.64,3.57
2012/1/4,11:00:00 PM,47.56,8.64,3.57
2012/1/4,11:15:00 PM,47.56,8.64,3.57
2012/1/4,11:30:00 PM,47.56,8.64,3.57
2012/1/4,11:45:00 PM,47.56,8.64,3.57
2012/1/5,12:00:00 AM,47.56,8.64,3.57
2012/1/5,12:15:00 AM,47.56,8.64,3.57
2012/1/5,12:30:00 AM,47.56,8.64,3.57
2012/1/5,12:45:00 AM,47.56,8.64,3.57
2012/1/5,1:00:00 AM,47.51,8.62,3.57
2012/1/5,1:15:00 AM,47.47,8.59,3.57
2012/1/5,1:30:00 AM,47.47,8.59,3.57
2012/1/5,1:45:00 AM,47.51,8.62,3.57
2012/1/5,2:00:00 AM,47.47,8.59,3.57
2012/1/5,2:15:00 AM,47.47,8.59,3.57
2012/1/5,2:30:00 AM,47.42,8.57,3.57
2012/1/5,2:45:00 AM,47.33,8.52,3.57
2012/1/5,3:00:00 AM,47.2,8.44,3.57
2012/1/5,3:15:00 AM,47.15,8.42,3.57
2012/1/5,3:30:00 AM,47.11,8.39,3.57
2012/1/5,3:45:00 AM,47.06,8.37,3.57
2012/1/5,4:00:00 AM,47.02,8.34,3.57
2012/1/5,4:15:00 AM,47.02,8.34,3.57
2012/1/5,4:30:00 AM,47.06,8.37,3.57
2012/1/5,4:45:00 AM,47.06,8.37,3.57
2012/1/5,5:00:00 AM,47.11,8.39,3.57
2012/1/5,5:15:00 AM,47.2,8.44,3.57
2012/1/5,5:30:00 AM,47.29,8.49,3.57
2012/1/5,5:45:00 AM,47.29,8.49,3.57
2012/1/5,6:00:00 AM,47.29,8.49,3.57
2012/1/5,6:15:00 AM,47.29,8.49,3.57
2012/1/5,6:30:00 AM,47.24,8.47,3.57
2012/1/5,6:45:00 AM,47.2,8.44,3.57
2012/1/5,7:00:00 AM,47.2,8.44,3.57
2012/1/5,7:15:00 AM,47.2,8.44,3.57
2012/1/5,7:30:00 AM,47.15,8.42,3.57
2012/1/5,7:45:00 AM,47.11,8.39,3.57
2012/1/5,8:00:00 AM,47.06,8.37,3.57
2012/1/5,8:15:00 AM,47.02,8.34,3.57
2012/1/5,8:30:00 AM,46.97,8.32,3.57
2012/1/5,8:45:00 AM,46.93,8.3,3.57
2012/1/5,9:00:00 AM,46.93,8.3,3.57
2012/1/5,9:15:00 AM,46.93,8.3,3.54
2012/1/5,9:30:00 AM,46.93,8.3,3.57
2012/1/5,9:45:00 AM,46.93,8.3,3.57
2012/1/5,10:00:00 AM,47.02,8.34,3.57
2012/1/5,10:15:00 AM,47.06,8.37,3.57
2012/1/5,10:30:00 AM,47.11,8.39,3.57
2012/1/5,10:45:00 AM,47.2,8.44,3.57
2012/1/5,11:00:00 AM,47.24,8.47,3.57
2012/1/5,11:15:00 AM,47.29,8.49,3.57
2012/1/5,11:30:00 AM,47.33,8.52,3.57
2012/1/5,11:45:00 AM,47.38,8.54,3.57
2012/1/5,12:00:00 PM,47.38,8.54,3.57
2012/1/5,12:15:00 PM,47.38,8.54,3.57
2012/1/5,12:30:00 PM,47.38,8.54,3.57
2012/1/5,12:45:00 PM,47.33,8.52,3.57
2012/1/5,1:00:00 PM,47.29,8.49,3.57
2012/1/5,1:15:00 PM,47.24,8.47,3.57
2012/1/5,1:30:00 PM,47.2,8.44,3.57
2012/1/5,1:45:00 PM,47.2,8.44,3.57
2012/1/5,2:00:00 PM,47.11,8.39,3.57
2012/1/5,2:15:00 PM,47.15,8.42,3.57
2012/1/5,2:30:00 PM,47.11,8.39,3.57
2012/1/5,2:45:00 PM,47.15,8.42,3.57
2012/1/5,3:00:00 PM,47.2,8.44,3.57
2012/1/5,3:15:00 PM,47.29,8.49,3.57
2012/1/5,3:30:00 PM,47.47,8.59,3.57
2012/1/5,3:45:00 PM,47.56,8.64,3.57
2012/1/5,4:00:00 PM,47.65,8.69,3.57
2012/1/5,4:15:00 PM,47.74,8.74,3.57
2012/1/5,4:30:00 PM,47.78,8.77,3.57
2012/1/5,4:45:00 PM,47.78,8.77,3.57
2012/1/5,5:00:00 PM,47.78,8.77,3.57
2012/1/5,5:15:00 PM,47.74,8.74,3.57
2012/1/5,5:30:00 PM,47.74,8.74,3.57
2012/1/5,5:45:00 PM,47.74,8.74,3.57
2012/1/5,6:00:00 PM,47.69,8.72,3.57
2012/1/5,6:15:00 PM,47.65,8.69,3.57
2012/1/5,6:30:00 PM,47.65,8.69,3.57
2012/1/5,6:45:00 PM,47.65,8.69,3.57
2012/1/5,7:00:00 PM,47.65,8.69,3.57
2012/1/5,7:15:00 PM,47.65,8.69,3.57
2012/1/5,7:30:00 PM,47.65,8.69,3.57
2012/1/5,7:45:00 PM,47.65,8.69,3.57
2012/1/5,8:00:00 PM,47.69,8.72,3.57
2012/1/5,8:15:00 PM,47.74,8.74,3.57
2012/1/5,8:30:00 PM,47.78,8.77,3.57
2012/1/5,8:45:00 PM,47.83,8.79,3.57
2012/1/5,9:00:00 PM,47.87,8.82,3.57
2012/1/5,9:15:00 PM,47.91,8.84,3.57
2012/1/5,9:30:00 PM,47.91,8.84,3.57
2012/1/5,9:45:00 PM,47.91,8.84,3.6
2012/1/5,10:00:00 PM,47.91,8.84,3.57
2012/1/5,10:15:00 PM,47.91,8.84,3.6
2012/1/5,10:30:00 PM,47.91,8.84,3.6
2012/1/5,10:45:00 PM,47.91,8.84,3.6
2012/1/5,11:00:00 PM,47.87,8.82,3.6
2012/1/5,11:15:00 PM,47.83,8.79,3.57
2012/1/5,11:30:00 PM,47.83,8.79,3.57
2012/1/5,11:45:00 PM,47.83,8.79,3.57
2012/1/6,12:00:00 AM,47.83,8.79,3.6
2012/1/6,12:15:00 AM,47.78,8.77,3.57
2012/1/6,12:30:00 AM,47.83,8.79,3.54
2012/1/6,12:45:00 AM,47.83,8.79,3.57
2012/1/6,1:00:00 AM,47.78,8.77,3.57
2012/1/6,1:15:00 AM,47.78,8.77,3.57
2012/1/6,1:30:00 AM,47.74,8.74,3.57
2012/1/6,1:45:00 AM,47.69,8.72,3.6
2012/1/6,2:00:00 AM,47.69,8.72,3.57
2012/1/6,2:15:00 AM,47.69,8.72,3.57
2012/1/6,2:30:00 AM,47.65,8.69,3.57
2012/1/6,2:45:00 AM,47.65,8.69,3.57
2012/1/6,3:00:00 AM,47.56,8.64,3.57
2012/1/6,3:15:00 AM,47.47,8.59,3.57
2012/1/6,3:30:00 AM,47.38,8.54,3.57
2012/1/6,3:45:00 AM,47.33,8.52,3.57
2012/1/6,4:00:00 AM,47.29,8.49,3.57
2012/1/6,4:15:00 AM,47.29,8.49,3.57
2012/1/6,4:30:00 AM,47.24,8.47,3.57
2012/1/6,4:45:00 AM,47.24,8.47,3.57
2012/1/6,5:00:00 AM,47.2,8.44,3.57
2012/1/6,5:15:00 AM,47.24,8.47,3.57
2012/1/6,5:30:00 AM,47.2,8.44,3.57
2012/1/6,5:45:00 AM,47.24,8.47,3.57
2012/1/6,6:00:00 AM,47.24,8.47,3.57
2012/1/6,6:15:00 AM,47.33,8.52,3.57
2012/1/6,6:30:00 AM,47.38,8.54,3.57
2012/1/6,6:45:00 AM,47.47,8.59,3.57
2012/1/6,7:00:00 AM,47.47,8.59,3.57
2012/1/6,7:15:00 AM,47.47,8.59,3.57
2012/1/6,7:30:00 AM,47.47,8.59,3.57
2012/1/6,7:45:00 AM,47.47,8.59,3.57
2012/1/6,8:00:00 AM,47.42,8.57,3.57
2012/1/6,8:15:00 AM,47.42,8.57,3.57
2012/1/6,8:30:00 AM,47.38,8.54,3.57
2012/1/6,8:45:00 AM,47.38,8.54,3.57
2012/1/6,9:00:00 AM,47.33,8.52,3.57
2012/1/6,9:15:00 AM,47.29,8.49,3.57
2012/1/6,9:30:00 AM,47.29,8.49,3.57
2012/1/6,9:45:00 AM,47.29,8.49,3.57
2012/1/6,10:00:00 AM,47.33,8.52,3.57
2012/1/6,10:15:00 AM,47.33,8.52,3.57
2012/1/6,10:30:00 AM,47.38,8.54,3.57
2012/1/6,10:45:00 AM,47.42,8.57,3.57
2012/1/6,11:00:00 AM,47.51,8.62,3.57
2012/1/6,11:15:00 AM,47.56,8.64,3.57
2012/1/6,11:30:00 AM,47.6,8.67,3.57
2012/1/6,11:45:00 AM,47.65,8.69,3.57
2012/1/6,12:00:00 PM,47.65,8.69,3.57
2012/1/6,12:15:00 PM,47.69,8.72,3.57
2012/1/6,12:30:00 PM,47.74,8.74,3.57
2012/1/6,12:45:00 PM,47.69,8.72,3.6
2012/1/6,1:00:00 PM,47.69,8.72,3.57
2012/1/6,1:15:00 PM,47.65,8.69,3.57
2012/1/6,1:30:00 PM,47.65,8.69,3.57
2012/1/6,1:45:00 PM,47.6,8.67,3.57
2012/1/6,2:00:00 PM,47.65,8.69,3.57
2012/1/6,2:15:00 PM,47.6,8.67,3.57
2012/1/6,2:30:00 PM,47.56,8.64,3.57
2012/1/6,2:45:00 PM,47.51,8.62,3.57
2012/1/6,3:00:00 PM,47.47,8.59,3.57
2012/1/6,3:15:00 PM,47.51,8.62,3.57
2012/1/6,3:30:00 PM,47.51,8.62,3.57
2012/1/6,3:45:00 PM,47.6,8.67,3.54
2012/1/6,4:00:00 PM,47.6,8.67,3.57
2012/1/6,4:15:00 PM,47.74,8.74,3.57
2012/1/6,4:30:00 PM,47.83,8.79,3.57
2012/1/6,4:45:00 PM,47.91,8.84,3.6
2012/1/6,5:00:00 PM,47.96,8.87,3.6
2012/1/6,5:15:00 PM,48,8.89,3.6
2012/1/6,5:30:00 PM,48.05,8.92,3.6
2012/1/6,5:45:00 PM,48.05,8.92,3.6
2012/1/6,6:00:00 PM,48,8.89,3.6
2012/1/6,6:15:00 PM,48,8.89,3.6
2012/1/6,6:30:00 PM,48,8.89,3.6
2012/1/6,6:45:00 PM,47.96,8.87,3.6
2012/1/6,7:00:00 PM,47.91,8.84,3.6
2012/1/6,7:15:00 PM,47.91,8.84,3.6
2012/1/6,7:30:00 PM,47.87,8.82,3.6
2012/1/6,7:45:00 PM,47.87,8.82,3.6
2012/1/6,8:00:00 PM,47.87,8.82,3.6
2012/1/6,8:15:00 PM,47.91,8.84,3.6
2012/1/6,8:30:00 PM,47.96,8.87,3.6
2012/1/6,8:45:00 PM,48,8.89,3.6
2012/1/6,9:00:00 PM,48.09,8.94,3.6
2012/1/6,9:15:00 PM,48.14,8.97,3.6
2012/1/6,9:30:00 PM,48.18,8.99,3.6
2012/1/6,9:45:00 PM,48.27,9.04,3.6
2012/1/6,10:00:00 PM,48.27,9.04,3.6
2012/1/6,10:15:00 PM,48.32,9.06,3.6
2012/1/6,10:30:00 PM,48.32,9.06,3.6
2012/1/6,10:45:00 PM,48.32,9.06,3.6
2012/1/6,11:00:00 PM,48.32,9.06,3.6
2012/1/6,11:15:00 PM,48.32,9.06,3.6
2012/1/6,11:30:00 PM,48.27,9.04,3.6
2012/1/6,11:45:00 PM,48.27,9.04,3.6
2012/1/7,12:00:00 AM,48.18,8.99,3.6
2012/1/7,12:15:00 AM,48.18,8.99,3.6
2012/1/7,12:30:00 AM,48.18,8.99,3.6
2012/1/7,12:45:00 AM,48.14,8.97,3.6
2012/1/7,1:00:00 AM,48.14,8.97,3.6
2012/1/7,1:15:00 AM,48.14,8.97,3.6
2012/1/7,1:30:00 AM,48.14,8.97,3.6
2012/1/7,1:45:00 AM,48.14,8.97,3.6
2012/1/7,2:00:00 AM,48.14,8.97,3.6
2012/1/7,2:15:00 AM,48.09,8.94,3.6
2012/1/7,2:30:00 AM,48.05,8.92,3.6
2012/1/7,2:45:00 AM,48,8.89,3.6
2012/1/7,3:00:00 AM,48,8.89,3.6
2012/1/7,3:15:00 AM,48,8.89,3.6
2012/1/7,3:30:00 AM,47.96,8.87,3.6
2012/1/7,3:45:00 AM,47.87,8.82,3.6
2012/1/7,4:00:00 AM,47.74,8.74,3.6
2012/1/7,4:15:00 AM,47.65,8.69,3.6
2012/1/7,4:30:00 AM,47.6,8.67,3.6
2012/1/7,4:45:00 AM,47.56,8.64,3.57
2012/1/7,5:00:00 AM,47.51,8.62,3.57
2012/1/7,5:15:00 AM,47.51,8.62,3.57
2012/1/7,5:30:00 AM,47.47,8.59,3.57
2012/1/7,5:45:00 AM,47.42,8.57,3.57
2012/1/7,6:00:00 AM,47.47,8.59,3.57
2012/1/7,6:15:00 AM,47.47,8.59,3.57
2012/1/7,6:30:00 AM,47.51,8.62,3.57
2012/1/7,6:45:00 AM,47.56,8.64,3.6
2012/1/7,7:00:00 AM,47.65,8.69,3.54
2012/1/7,7:15:00 AM,47.74,8.74,3.6
2012/1/7,7:30:00 AM,47.74,8.74,3.6
2012/1/7,7:45:00 AM,47.74,8.74,3.6
2012/1/7,8:00:00 AM,47.74,8.74,3.6
2012/1/7,8:15:00 AM,47.74,8.74,3.6
2012/1/7,8:30:00 AM,47.74,8.74,3.6
2012/1/7,8:45:00 AM,47.69,8.72,3.6
2012/1/7,9:00:00 AM,47.65,8.69,3.6
2012/1/7,9:15:00 AM,47.65,8.69,3.6
2012/1/7,9:30:00 AM,47.6,8.67,3.57
2012/1/7,9:45:00 AM,47.56,8.64,3.6
2012/1/7,10:00:00 AM,47.56,8.64,3.57
2012/1/7,10:15:00 AM,47.56,8.64,3.57
2012/1/7,10:30:00 AM,47.56,8.64,3.6
2012/1/7,10:45:00 AM,47.56,8.64,3.6
2012/1/7,11:00:00 AM,47.6,8.67,3.6
2012/1/7,11:15:00 AM,47.65,8.69,3.57
2012/1/7,11:30:00 AM,47.69,8.72,3.6
2012/1/7,11:45:00 AM,47.74,8.74,3.6
2012/1/7,12:00:00 PM,47.74,8.74,3.6
2012/1/7,12:15:00 PM,47.74,8.74,3.6
2012/1/7,12:30:00 PM,47.83,8.79,3.6
2012/1/7,12:45:00 PM,47.91,8.84,3.6
2012/1/7,1:00:00 PM,47.96,8.87,3.6
2012/1/7,1:15:00 PM,48,8.89,3.6
2012/1/7,1:30:00 PM,48.09,8.94,3.6
2012/1/7,1:45:00 PM,48.09,8.94,3.6
2012/1/7,2:00:00 PM,48.14,8.97,3.6
2012/1/7,2:15:00 PM,48.18,8.99,3.6
2012/1/7,2:30:00 PM,48.18,8.99,3.6
2012/1/7,2:45:00 PM,48.18,8.99,3.6
2012/1/7,3:00:00 PM,48.18,8.99,3.6
2012/1/7,3:15:00 PM,48.14,8.97,3.6
2012/1/7,3:30:00 PM,48.09,8.94,3.6
2012/1/7,3:45:00 PM,48.05,8.92,3.6
2012/1/7,4:00:00 PM,48,8.89,3.6
2012/1/7,4:15:00 PM,48,8.89,3.6
2012/1/7,4:30:00 PM,48.05,8.92,3.6
2012/1/7,4:45:00 PM,48.14,8.97,3.6
2012/1/7,5:00:00 PM,48.18,8.99,3.6
2012/1/7,5:15:00 PM,48.23,9.02,3.6
2012/1/7,5:30:00 PM,48.23,9.02,3.6
2012/1/7,5:45:00 PM,48.18,8.99,3.6
2012/1/7,6:00:00 PM,48.14,8.97,3.6
2012/1/7,6:15:00 PM,48.09,8.94,3.6
2012/1/7,6:30:00 PM,48.09,8.94,3.6
2012/1/7,6:45:00 PM,48.09,8.94,3.6
2012/1/7,7:00:00 PM,48.09,8.94,3.6
2012/1/7,7:15:00 PM,48.09,8.94,3.6
2012/1/7,7:30:00 PM,48.05,8.92,3.6
2012/1/7,7:45:00 PM,48.05,8.92,3.6
2012/1/7,8:00:00 PM,48.05,8.92,3.6
2012/1/7,8:15:00 PM,48.09,8.94,3.6
2012/1/7,8:30:00 PM,48.09,8.94,3.6
2012/1/7,8:45:00 PM,48.14,8.97,3.6
2012/1/7,9:00:00 PM,48.18,8.99,3.6
2012/1/7,9:15:00 PM,48.18,8.99,3.6
2012/1/7,9:30:00 PM,48.18,8.99,3.6
2012/1/7,9:45:00 PM,48.23,9.02,3.6
2012/1/7,10:00:00 PM,48.23,9.02,3.6
2012/1/7,10:15:00 PM,48.23,9.02,3.54
2012/1/7,10:30:00 PM,48.18,8.99,3.6
2012/1/7,10:45:00 PM,48.18,8.99,3.6
2012/1/7,11:00:00 PM,48.18,8.99,3.6
2012/1/7,11:15:00 PM,48.14,8.97,3.6
2012/1/7,11:30:00 PM,48.14,8.97,3.6
2012/1/7,11:45:00 PM,48.09,8.94,3.6
2012/1/8,12:00:00 AM,48,8.89,3.6
2012/1/8,12:15:00 AM,47.91,8.84,3.6
2012/1/8,12:30:00 AM,47.91,8.84,3.6
2012/1/8,12:45:00 AM,47.83,8.79,3.6
2012/1/8,1:00:00 AM,47.83,8.79,3.6
2012/1/8,1:15:00 AM,47.83,8.79,3.6
2012/1/8,1:30:00 AM,47.83,8.79,3.6
2012/1/8,1:45:00 AM,47.83,8.79,3.6
2012/1/8,2:00:00 AM,47.91,8.84,3.6
2012/1/8,2:15:00 AM,47.91,8.84,3.6
2012/1/8,2:30:00 AM,47.91,8.84,3.6
2012/1/8,2:45:00 AM,47.91,8.84,3.6
2012/1/8,3:00:00 AM,47.91,8.84,3.6
2012/1/8,3:15:00 AM,47.87,8.82,3.6
2012/1/8,3:30:00 AM,47.87,8.82,3.6
2012/1/8,3:45:00 AM,47.91,8.84,3.6
2012/1/8,4:00:00 AM,47.87,8.82,3.6
2012/1/8,4:15:00 AM,47.83,8.79,3.6
2012/1/8,4:30:00 AM,47.74,8.74,3.6
2012/1/8,4:45:00 AM,47.65,8.69,3.6
2012/1/8,5:00:00 AM,47.6,8.67,3.6
2012/1/8,5:15:00 AM,47.6,8.67,3.6
2012/1/8,5:30:00 AM,47.56,8.64,3.6
2012/1/8,5:45:00 AM,47.56,8.64,3.6
2012/1/8,6:00:00 AM,47.56,8.64,3.6
2012/1/8,6:15:00 AM,47.51,8.62,3.6
2012/1/8,6:30:00 AM,47.51,8.62,3.6
2012/1/8,6:45:00 AM,47.51,8.62,3.6
2012/1/8,7:00:00 AM,47.47,8.59,3.6
2012/1/8,7:15:00 AM,47.51,8.62,3.6
2012/1/8,7:30:00 AM,47.51,8.62,3.6
2012/1/8,7:45:00 AM,47.56,8.64,3.6
2012/1/8,8:00:00 AM,47.6,8.67,3.6
2012/1/8,8:15:00 AM,47.56,8.64,3.6
2012/1/8,8:30:00 AM,47.56,8.64,3.6
2012/1/8,8:45:00 AM,47.51,8.62,3.6
2012/1/8,9:00:00 AM,47.47,8.59,3.6
2012/1/8,9:15:00 AM,47.47,8.59,3.6
2012/1/8,9:30:00 AM,47.38,8.54,3.6
2012/1/8,9:45:00 AM,47.38,8.54,3.6
2012/1/8,10:00:00 AM,47.33,8.52,3.6
2012/1/8,10:15:00 AM,47.33,8.52,3.6
2012/1/8,10:30:00 AM,47.29,8.49,3.6
2012/1/8,10:45:00 AM,47.29,8.49,3.6
2012/1/8,11:00:00 AM,47.29,8.49,3.6
2012/1/8,11:15:00 AM,47.29,8.49,3.6
2012/1/8,11:30:00 AM,47.33,8.52,3.6
2012/1/8,11:45:00 AM,47.38,8.54,3.6
2012/1/8,12:00:00 PM,47.38,8.54,3.6
2012/1/8,12:15:00 PM,47.51,8.62,3.6
2012/1/8,12:30:00 PM,47.65,8.69,3.6
2012/1/8,12:45:00 PM,47.6,8.67,3.6
2012/1/8,1:00:00 PM,47.74,8.74,3.6
2012/1/8,1:15:00 PM,47.83,8.79,3.6
2012/1/8,1:30:00 PM,47.91,8.84,3.54
2012/1/8,1:45:00 PM,47.91,8.84,3.6
2012/1/8,2:00:00 PM,47.96,8.87,3.6
2012/1/8,2:15:00 PM,48,8.89,3.6
2012/1/8,2:30:00 PM,48,8.89,3.6
2012/1/8,2:45:00 PM,47.96,8.87,3.6
2012/1/8,3:00:00 PM,47.91,8.84,3.6
2012/1/8,3:15:00 PM,47.87,8.82,3.6
2012/1/8,3:30:00 PM,47.78,8.77,3.6
2012/1/8,3:45:00 PM,47.65,8.69,3.6
2012/1/8,4:00:00 PM,47.6,8.67,3.6
2012/1/8,4:15:00 PM,47.56,8.64,3.6
2012/1/8,4:30:00 PM,47.51,8.62,3.6
2012/1/8,4:45:00 PM,47.51,8.62,3.6
2012/1/8,5:00:00 PM,47.56,8.64,3.6
2012/1/8,5:15:00 PM,47.65,8.69,3.6
2012/1/8,5:30:00 PM,47.74,8.74,3.6
2012/1/8,5:45:00 PM,47.87,8.82,3.6
2012/1/8,6:00:00 PM,47.96,8.87,3.6
2012/1/8,6:15:00 PM,48,8.89,3.6
2012/1/8,6:30:00 PM,48,8.89,3.6
2012/1/8,6:45:00 PM,48,8.89,3.6
2012/1/8,7:00:00 PM,47.96,8.87,3.6
2012/1/8,7:15:00 PM,47.91,8.84,3.6
2012/1/8,7:30:00 PM,47.83,8.79,3.6
2012/1/8,7:45:00 PM,47.78,8.77,3.6
2012/1/8,8:00:00 PM,47.74,8.74,3.6
